Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000073150,PANX2,36,0.06146,15,-1.2621,38,0.13270,34,-0.0554,36,0.05207,36,0.05920,36,0.06220,42,0.29195,49,0.54629,25,-0.5060
ENSG00000073169,SELENOO,33,0.55464,30,0.38345,28,0.27442,17,-0.4697,19,-0.3029,13,-0.8975,25,0.07515,19,-0.3019,25,0.11773,24,0.03192
ENSG00000128159,TUBGCP6,22,-0.3181,32,0.26003,24,-0.1391,53,1.11690,18,-0.6042,34,0.40126,14,-1.0498,27,0.03497,28,0.09565,27,0.02830
ENSG00000188130,MAPK12,25,-0.4010,28,-0.2040,39,0.29416,61,1.03168,52,0.77620,27,-0.2700,23,-0.5665,34,0.07057,23,-0.5217,20,-0.7171
ENSG00000185386,MAPK11,25,-0.2410,50,0.88923,36,0.36166,30,0.09092,27,-0.0703,16,-0.8441,28,-0.0621,13,-1.1676,41,0.58405,21,-0.4685
ENSG00000196576,PLXNB2,64,0.78380,35,-0.1837,45,0.21458,32,-0.3305,18,-1.1866,26,-0.6510,18,-1.2791,62,0.71885,51,0.40108,66,0.82800
ENSG00000205593,DENND6B,33,-0.4124,66,0.70081,43,-0.0119,49,0.21601,44,0.03285,36,-0.2893,35,-0.3630,43,0.00898,40,-0.1015,49,0.20813
ENSG00000100239,PPP6R2,48,-0.2604,69,0.31022,62,0.13828,51,-0.1618,48,-0.2728,56,-0.0345,50,-0.2413,88,0.70067,61,0.10462,44,-0.3896
ENSG00000100241,SBF1,65,-0.6753,82,-0.3109,82,-0.3126,80,-0.3525,100,-0.0054,140,0.54040,84,-0.3016,133,0.45433,143,0.56844,110,0.14162
ENSG00000100258,LMF2,49,0.79797,45,0.63382,27,-0.1464,24,-0.3635,21,-0.5299,39,0.41345,20,-0.6511,18,-0.7776,28,-0.0881,38,0.38098
ENSG00000025770,NCAPH2,12,-1.2958,37,0.32873,41,0.52194,41,0.52659,35,0.23721,32,0.13401,18,-0.7850,26,-0.2037,42,0.55970,23,-0.3900
ENSG00000284194,SCO2,25,0.68660,20,0.32958,24,0.60380,10,-0.7789,11,-0.5437,21,0.37848,19,0.27745,5,-1.6423,10,-0.6875,15,-0.1666
ENSG00000100288,CHKB,36,0.91954,34,0.82960,26,0.36845,15,-0.4462,20,0.02364,16,-0.3089,11,-1.0061,11,-0.8516,20,-0.0125,22,0.12034
ENSG00000008735,MAPK8IP2,141,-1.1008,294,0.02846,400,0.52967,259,-0.1709,237,-0.3080,300,0.06358,320,0.18525,349,0.30527,349,0.30651,203,-0.5466
ENSG00000100299,ARSA,4,-2.5790,28,0.34311,21,-0.0996,18,-0.2911,13,-0.7739,10,-1.1349,25,0.22006,50,1.33071,28,0.36801,22,-0.0097
ENSG00000251322,SHANK3,42,-0.0507,31,-0.5088,30,-0.5621,28,-0.7041,56,0.38774,71,0.78805,61,0.61578,20,-1.1839,36,-0.2971,44,-0.0047
ENSG00000079974,RABL2B,28,0.34880,35,0.70538,16,-0.4592,22,-0.0065,28,0.37200,19,-0.2082,27,0.32449,8,-1.5537,14,-0.6916,21,-0.1005
ENSG00000178605,GTPBP6,30,0.11203,23,-0.2551,19,-0.5876,37,0.45824,22,-0.3293,26,-0.1047,31,0.19333,24,-0.2316,37,0.46415,24,-0.1851
ENSG00000169100,SLC25A6,311,-0.0208,260,-0.3010,339,0.11909,358,0.20703,274,-0.2162,295,-0.1038,333,0.10208,356,0.19644,284,-0.1611,318,0.01700
ENSG00000169093,ASMTL,31,-0.5730,36,-0.3305,54,0.28920,68,0.66305,64,0.56192,35,-0.4017,35,-0.4083,48,0.10837,45,0.01528,42,-0.0835
ENSG00000197976,AKAP17A,20,0.17826,19,0.10180,10,-0.8661,11,-0.7448,11,-0.6966,6,-1.5577,12,-0.5831,54,1.91154,20,0.14592,20,0.15182
ENSG00000214717,ZBED1,35,0.81611,17,-0.2938,26,0.30106,11,-1.0077,8,-1.5099,13,-0.7887,16,-0.4966,34,0.77386,26,0.29704,32,0.67481
ENSG00000002586,CD99,266,2.52301,12,-2.5633,26,-1.3893,28,-1.2815,52,-0.3768,40,-0.7846,33,-1.1468,42,-0.6854,72,0.15166,121,0.99307
ENSG00000146938,NLGN4X,8,-2.8094,82,0.58396,84,0.63349,74,0.40915,43,-0.4459,74,0.42020,43,-0.4949,81,0.56607,46,-0.3301,49,-0.2253
ENSG00000130021,PUDP,6,-1.5554,22,0.40356,16,-0.1315,36,1.18133,21,0.29243,10,-0.8819,17,-0.0268,14,-0.3446,22,0.38507,10,-0.8198
ENSG00000101846,STS,40,-0.2289,70,0.66178,35,-0.4397,63,0.49095,46,0.01350,37,-0.3215,49,0.10186,40,-0.2316,46,-0.0080,33,-0.5095
ENSG00000006757,PNPLA4,18,-0.4508,27,0.15550,20,-0.3318,38,0.67930,32,0.40439,44,0.91600,14,-0.8971,17,-0.5602,17,-0.5520,30,0.31137
ENSG00000011201,ANOS1,18,-1.1159,36,-0.1157,19,-1.0367,62,0.76624,29,-0.4541,36,-0.1169,25,-0.7362,74,1.07340,37,-0.0725,63,0.80489
ENSG00000146950,SHROOM2,0,-6.6406,27,-0.1583,28,-0.0832,26,-0.1790,57,1.07458,25,-0.2358,20,-0.6498,99,2.09955,13,-1.2683,10,-1.5428
ENSG00000073464,CLCN4,32,-1.8792,166,0.65766,146,0.44492,120,0.12343,158,0.57425,114,0.05222,132,0.30903,65,-0.8107,91,-0.3038,62,-0.8975
ENSG00000004961,HCCS,14,-0.7622,34,0.57462,39,0.80715,17,-0.4918,17,-0.5343,31,0.42142,14,-0.8326,49,1.19747,18,-0.3939,12,-0.9726
ENSG00000047648,ARHGAP6,7,-1.8425,43,1.00107,9,-1.4467,26,0.15446,25,0.14631,43,1.00987,19,-0.3157,42,0.97799,11,-1.0953,11,-1.1704
ENSG00000005302,MSL3,26,-0.4091,53,0.72905,28,-0.2620,40,0.25417,38,0.19915,36,0.10467,31,-0.1220,25,-0.4882,40,0.25340,23,-0.6082
ENSG00000169933,FRMPD4,14,-1.9804,81,0.72495,84,0.77748,49,-0.0915,44,-0.2703,45,-0.2434,60,0.24132,55,0.08264,61,0.25764,20,-1.4095
ENSG00000101911,PRPS2,21,0.54479,28,1.07207,45,1.93411,10,-0.5709,11,-0.4726,9,-0.6680,2,-2.7037,4,-1.6904,21,0.54377,7,-1.1640
ENSG00000205542,TMSB4X,3205,0.17533,2163,-0.4438,3117,0.13024,2679,-0.1101,4374,0.68418,2541,-0.1930,2904,0.01986,2926,0.02945,1979,-0.5811,2799,-0.0408
ENSG00000123595,RAB9A,3,-2.8047,14,-0.6766,22,0.04371,35,0.77580,20,-0.1258,31,0.58457,14,-0.7733,18,-0.2560,29,0.47918,38,0.91196
ENSG00000196459,TRAPPC2,13,-1.3362,46,0.61344,43,0.48697,24,-0.3993,39,0.31169,21,-0.6169,33,0.08487,36,0.20403,30,-0.0629,29,-0.1477
ENSG00000046653,GPM6B,429,-1.3254,836,-0.3092,704,-0.5754,854,-0.2766,1237,0.31259,934,-0.1354,817,-0.3782,1115,0.14533,1685,0.82487,1768,0.90605
ENSG00000101958,GLRA2,8,-1.5378,54,1.35801,38,0.73251,24,0.02567,18,-0.4483,31,0.41205,24,0.00035,11,-1.1231,17,-0.5544,14,-0.8493
ENSG00000087842,PIR,19,0.24907,10,-0.7855,8,-0.9970,13,-0.3745,4,-2.0134,23,0.52158,8,-1.1449,14,-0.2781,46,1.75379,27,0.82206
ENSG00000169249,ZRSR2,34,1.01950,16,-0.2063,7,-1.3466,13,-0.4831,19,0.05936,14,-0.3486,8,-1.3563,33,0.96155,24,0.42985,23,0.42455
ENSG00000182287,AP1S2,129,0.30885,75,-0.5449,56,-1.0014,122,0.22124,171,0.76562,102,-0.0656,108,0.03006,156,0.61146,50,-1.1478,94,-0.1921
ENSG00000169895,SYAP1,69,0.48303,52,0.03103,66,0.42258,39,-0.4131,56,0.14597,32,-0.7286,43,-0.2731,46,-0.1636,71,0.53387,43,-0.2751
ENSG00000102054,RBBP7,67,-0.1601,97,0.42762,66,-0.1879,123,0.81779,49,-0.6352,95,0.37945,74,-0.0057,41,-0.9320,71,-0.0857,62,-0.2818
ENSG00000169891,REPS2,42,-1.1384,107,0.29165,150,0.85334,89,0.00240,123,0.52933,104,0.24764,96,0.13993,50,-0.8725,53,-0.7898,66,-0.4545
ENSG00000008086,CDKL5,57,-0.8168,145,0.65637,156,0.78448,111,0.21966,79,-0.3164,92,-0.0745,113,0.28306,62,-0.6837,84,-0.2216,50,-1.0070
ENSG00000131828,PDHA1,33,-1.0885,91,0.48227,84,0.35464,89,0.44951,90,0.46496,37,-0.9067,71,0.10226,62,-0.1233,52,-0.3918,59,-0.2101
ENSG00000147010,SH3KBP1,45,-0.2611,64,0.29382,68,0.39793,53,0.00308,41,-0.3800,54,0.02599,47,-0.2162,74,0.54323,48,-0.1516,42,-0.3628
ENSG00000184368,MAP7D2,27,-2.3153,173,0.49886,184,0.59320,141,0.15966,115,-0.1620,106,-0.2803,137,0.13385,207,0.79743,118,-0.1138,53,-1.3351
ENSG00000173674,EIF1AX,164,-0.0186,194,0.24956,207,0.34804,185,0.17370,144,-0.2257,117,-0.5518,183,0.17442,150,-0.1606,187,0.18847,113,-0.5954
ENSG00000177189,RPS6KA3,47,0.59714,32,-0.0172,39,0.29935,58,0.94027,33,0.01389,29,-0.1630,32,-0.0330,20,-0.7447,15,-1.1903,21,-0.7082
ENSG00000149970,CNKSR2,38,-2.2659,329,1.08122,230,0.47291,218,0.39142,148,-0.2236,254,0.63654,197,0.24903,101,-0.8204,111,-0.6743,60,-1.5847
ENSG00000102172,SMS,54,-0.8720,115,0.30453,135,0.56732,78,-0.3065,105,0.16830,88,-0.1134,103,0.14710,84,-0.1907,84,-0.1961,94,-0.0079
ENSG00000165186,PTCHD1,14,-0.0570,28,1.04177,18,0.35319,15,-0.0071,8,-0.8360,15,0.03152,13,-0.2038,8,-0.9797,17,0.25552,12,-0.2943
ENSG00000123131,PRDX4,58,1.05952,17,-0.8609,21,-0.5732,38,0.35581,16,-0.9570,21,-0.5988,22,-0.5517,32,0.05889,27,-0.1963,61,1.15120
ENSG00000123130,ACOT9,24,0.26256,10,-0.9979,30,0.64535,24,0.26912,37,0.96059,23,0.20340,13,-0.6740,22,0.12125,14,-0.5495,11,-0.8680
ENSG00000130066,SAT1,469,1.49942,74,-1.4714,104,-0.9572,170,-0.1996,150,-0.3974,140,-0.5034,157,-0.3504,249,0.40972,180,-0.1062,273,0.56079
ENSG00000184831,APOO,29,-1.3071,81,0.27245,44,-0.6921,75,0.14792,182,1.67516,70,0.04476,48,-0.6105,55,-0.3241,53,-0.3896,66,-0.0540
ENSG00000130741,EIF2S3,149,0.77774,84,-0.1482,108,0.24848,91,-0.0234,89,-0.0507,57,-0.7516,89,-0.0579,107,0.24068,80,-0.2170,71,-0.4052
ENSG00000005889,ZFX,15,-0.8128,25,-0.0523,39,0.66016,12,-1.1457,41,0.72420,11,-1.3233,20,-0.4514,36,0.53801,36,0.54422,30,0.22176
ENSG00000067992,PDK3,31,-1.0046,75,0.37312,88,0.64691,103,0.90481,42,-0.5128,69,0.25507,50,-0.2795,63,0.10737,30,-1.0546,48,-0.3079
ENSG00000102230,PCYT1B,12,-0.8968,28,0.32858,26,0.19828,19,-0.2333,22,-0.0571,26,0.22838,21,-0.1058,23,0.01017,29,0.37978,21,-0.0914
ENSG00000004848,ARX,25,-0.9660,6,-3.0335,23,-1.0448,37,-0.3508,50,0.09613,7,-2.8665,11,-2.2417,303,3.81454,13,-1.8823,28,-0.7984
ENSG00000198947,DMD,73,0.52056,43,-0.3294,93,0.91973,47,-0.2002,34,-0.6825,31,-0.8034,43,-0.3466,56,0.09209,78,0.62575,41,-0.4084
ENSG00000147027,TMEM47,78,-0.7464,112,-0.1964,58,-1.1936,214,0.85415,124,-0.0349,131,0.05000,86,-0.6493,216,0.87523,143,0.18981,145,0.21925
ENSG00000130962,PRRG1,23,0.79123,18,0.41363,5,-1.5448,10,-0.5388,9,-0.7365,7,-0.9885,5,-1.5092,7,-1.0023,38,1.63340,28,1.09537
ENSG00000047597,XK,2,-3.0942,30,0.76486,30,0.75943,16,-0.2710,16,-0.2272,29,0.68906,28,0.76886,5,-1.7942,9,-1.0838,11,-0.7369
ENSG00000165169,DYNLT3,77,-0.3892,97,-0.0329,179,0.97703,111,0.18021,67,-0.5933,73,-0.4656,99,-0.0007,168,0.86698,68,-0.5749,49,-1.0788
ENSG00000156298,TSPAN7,278,-1.6406,1131,0.52964,951,0.24587,1035,0.38422,699,-0.2413,827,0.02350,783,-0.0700,789,-0.0518,786,-0.0580,903,0.16376
ENSG00000165175,MID1IP1,43,-0.9926,24,-1.8573,110,0.45878,51,-0.7503,68,-0.3117,53,-0.7032,44,-1.0310,87,0.07221,263,2.01239,124,0.64520
ENSG00000182220,ATP6AP2,110,-1.2789,347,0.50618,355,0.54354,407,0.77257,279,0.15330,192,-0.4334,247,-0.0435,231,-0.1448,190,-0.4493,182,-0.5161
ENSG00000180182,MED14,19,0.29991,19,0.29184,20,0.39261,22,0.52601,8,-0.9977,5,-1.6417,10,-0.7377,30,1.04767,18,0.19759,12,-0.4347
ENSG00000124486,USP9X,60,-0.7815,155,0.72089,119,0.28268,125,0.35845,128,0.40681,55,-0.9009,87,-0.2367,82,-0.2945,118,0.27601,78,-0.3771
ENSG00000215301,DDX3X,210,0.69933,142,0.06555,109,-0.3588,134,-0.0279,105,-0.4078,127,-0.1079,108,-0.4033,184,0.47783,120,-0.2004,154,0.19574
ENSG00000147044,CASK,16,-1.3837,54,0.45427,37,-0.1586,76,1.02701,37,-0.1465,51,0.34583,36,-0.2306,23,-0.8688,33,-0.3457,50,0.32580
ENSG00000189221,MAOA,49,0.43427,24,-0.6629,50,0.45678,37,-0.0207,26,-0.5608,51,0.50578,23,-0.7966,24,-0.6513,63,0.84258,40,0.11942
ENSG00000069535,MAOB,31,-0.9347,74,0.39645,57,-0.0333,71,0.32352,67,0.23780,56,-0.0413,45,-0.4441,39,-0.5985,56,-0.0526,95,0.81252
ENSG00000124479,NDP,13,-1.1043,23,-0.3326,22,-0.3868,38,0.46665,17,-0.7580,24,-0.2599,23,-0.3327,18,-0.6676,52,1.00142,56,1.14032
ENSG00000069509,FUNDC1,28,-0.8266,50,0.03093,86,0.92948,54,0.14885,57,0.25052,34,-0.5659,60,0.38436,35,-0.5237,34,-0.5760,38,-0.3703
ENSG00000147121,KRBOX4,12,-0.5109,25,0.60618,19,0.15359,21,0.28472,6,-1.5316,22,0.38028,19,0.19460,12,-0.5376,15,-0.2101,19,0.12376
ENSG00000065923,SLC9A7,35,-1.0508,117,0.83847,45,-0.6633,103,0.62327,92,0.44073,59,-0.2558,65,-0.1286,105,0.66222,30,-1.2626,51,-0.4765
ENSG00000130988,RGN,20,0.34057,11,-0.5722,18,0.20744,9,-0.8057,23,0.57703,11,-0.6334,7,-1.3054,13,-0.3664,33,1.15951,25,0.69727
ENSG00000147123,NDUFB11,234,0.06336,182,-0.3278,179,-0.3606,296,0.44208,266,0.26645,230,0.03811,251,0.19684,204,-0.1521,150,-0.6259,230,0.03328
ENSG00000182872,RBM10,35,-0.3972,44,-0.0170,37,-0.3108,70,0.72396,54,0.30292,45,0.00119,42,-0.1135,42,-0.1119,51,0.18954,32,-0.5274
ENSG00000130985,UBA1,149,-0.4897,252,0.34696,315,0.70963,217,0.10249,191,-0.1016,214,0.07884,191,-0.1110,166,-0.3201,168,-0.2993,184,-0.1545
ENSG00000102225,CDK16,74,-0.4214,83,-0.2528,156,0.77039,80,-0.2954,76,-0.3878,129,0.45980,84,-0.2560,123,0.37588,92,-0.0809,88,-0.1629
ENSG00000102226,USP11,124,-1.1867,378,0.54814,410,0.68065,287,0.10041,311,0.22982,228,-0.2619,234,-0.2409,305,0.19553,267,-0.0156,185,-0.5875
ENSG00000008056,SYN1,394,-0.4880,776,0.59204,643,0.28294,544,0.01654,615,0.21112,414,-0.4112,619,0.24880,520,-0.0543,327,-0.7753,453,-0.2717
ENSG00000102265,TIMP1,260,3.31697,16,-1.6019,10,-2.2819,19,-1.3606,43,-0.1287,21,-1.2014,24,-1.0981,18,-1.4697,19,-1.3909,62,0.45089
ENSG00000126767,ELK1,57,-0.4925,96,0.33597,50,-0.6910,87,0.18110,87,0.17696,118,0.67283,90,0.25953,63,-0.3420,61,-0.3837,58,-0.4569
ENSG00000126756,UXT,95,0.83449,29,-1.0248,61,0.11623,80,0.53151,42,-0.4614,72,0.37731,59,0.06084,24,-1.3048,58,0.01775,48,-0.2805
ENSG00000068438,FTSJ1,13,-0.4828,23,0.44038,13,-0.4675,15,-0.2438,17,-0.1017,25,0.53622,20,0.21029,14,-0.3883,14,-0.3533,21,0.28257
ENSG00000102312,PORCN,23,-0.4639,48,0.66147,26,-0.3197,32,0.02195,22,-0.5537,36,0.20308,38,0.35019,44,0.52661,24,-0.4156,16,-1.0500
ENSG00000147155,EBP,22,-0.1851,38,0.66591,39,0.71755,18,-0.4949,19,-0.4327,9,-1.5329,18,-0.5673,38,0.64979,31,0.32960,26,0.06509
ENSG00000068354,TBC1D25,29,-0.2769,45,0.44386,29,-0.2324,53,0.70280,28,-0.3174,21,-0.7648,35,0.05266,59,0.88043,26,-0.4517,17,-1.0918
ENSG00000102317,RBM3,80,0.38015,45,-0.5008,50,-0.3523,68,0.12836,85,0.47894,85,0.48972,46,-0.5392,60,-0.0812,65,0.06582,61,-0.0431
ENSG00000101940,WDR13,98,-0.0524,97,-0.0688,69,-0.5922,116,0.22256,68,-0.6148,119,0.26385,96,-0.0954,106,0.07196,107,0.08746,141,0.53396
ENSG00000094631,HDAC6,9,-1.5664,16,-0.6933,23,-0.2111,34,0.42479,36,0.52682,12,-1.1549,17,-0.7136,66,1.56535,26,0.03515,29,0.17866
ENSG00000102109,PCSK1N,829,-0.3279,724,-0.5375,895,-0.2083,1708,0.84240,906,-0.1897,1369,0.47231,1260,0.37912,868,-0.2565,500,-1.1014,917,-0.1699
ENSG00000102103,PQBP1,35,-0.5665,48,-0.0707,79,0.72336,46,-0.1604,38,-0.4480,48,-0.0921,53,0.09668,50,-0.0109,38,-0.4470,68,0.46494
ENSG00000126768,TIMM17B,42,-1.0916,67,-0.3664,86,0.02126,157,1.00792,91,0.10124,86,0.01348,92,0.13266,108,0.38841,37,-1.2651,78,-0.1347
ENSG00000102100,SLC35A2,0,-4.6180,27,0.41447,41,1.10759,41,1.11108,26,0.37821,15,-0.5066,17,-0.2959,13,-0.6864,13,-0.7040,17,-0.3439
ENSG00000102096,PIM2,14,-0.4861,34,0.95722,14,-0.4707,15,-0.3599,40,1.23469,20,0.10373,24,0.43667,8,-1.2697,6,-1.6479,8,-1.2008
ENSG00000068308,OTUD5,51,-0.3359,76,0.27339,82,0.40987,67,0.07578,33,-0.9981,75,0.26057,75,0.29882,55,-0.2372,55,-0.2255,56,-0.2054
ENSG00000068400,GRIPAP1,33,-1.0768,86,0.39726,80,0.28676,57,-0.2494,64,-0.0712,73,0.13407,56,-0.3133,92,0.50964,98,0.61779,42,-0.7296
ENSG00000068323,TFE3,19,-1.1888,33,-0.3207,50,0.31059,47,0.21194,32,-0.3718,28,-0.5655,36,-0.2049,76,1.02411,35,-0.2173,56,0.51249
ENSG00000243279,PRAF2,96,-0.1173,139,0.47952,109,0.08346,155,0.65508,98,-0.0809,80,-0.3961,109,0.09095,74,-0.5168,79,-0.4220,89,-0.2371
ENSG00000196998,WDR45,55,0.36636,44,0.02074,47,0.10247,48,0.13382,56,0.38564,48,0.14165,35,-0.3866,40,-0.1386,35,-0.3489,39,-0.1701
ENSG00000068394,GPKOW,21,-0.2953,15,-0.8465,23,-0.1743,62,1.47286,37,0.58776,16,-0.7245,18,-0.5726,24,-0.0710,25,-0.0342,22,-0.2075
ENSG00000102003,SYP,276,-1.1531,936,0.76969,948,0.79251,528,-0.1586,620,0.09565,614,0.08008,650,0.19162,464,-0.3595,348,-0.8030,388,-0.6379
ENSG00000049769,PPP1R3F,32,-0.2353,34,-0.1427,43,0.21757,25,-0.5984,21,-0.8654,45,0.29519,46,0.38439,66,0.92195,28,-0.4238,24,-0.7079
ENSG00000273820,USP27X,2,-4.0722,45,0.48229,47,0.56708,41,0.33590,37,0.18699,40,0.30834,27,-0.3168,36,0.13196,39,0.26704,22,-0.6360
ENSG00000122824,NUDT10,8,-1.4039,43,1.11639,34,0.70940,21,-0.0674,16,-0.4616,27,0.34836,13,-0.8832,32,0.64706,11,-1.0632,21,-0.0418
ENSG00000196368,NUDT11,16,-2.1563,97,0.58295,89,0.44560,69,0.04215,90,0.45330,54,-0.3622,81,0.32281,100,0.64037,39,-0.8599,27,-1.3644
ENSG00000189369,GSPT2,9,-1.3452,35,0.63444,18,-0.3675,25,0.12821,22,-0.1291,17,-0.5006,28,0.31589,32,0.48595,22,-0.0761,21,-0.1754
ENSG00000179222,MAGED1,167,-0.6960,395,0.66508,439,0.84440,287,0.14318,224,-0.2468,267,0.02838,223,-0.2782,238,-0.1492,203,-0.3993,216,-0.3025
ENSG00000184194,GPR173,6,-1.2675,24,0.86609,12,-0.2586,29,1.21590,5,-1.5804,15,0.14827,9,-0.7081,3,-2.1079,19,0.50299,22,0.72275
ENSG00000184205,TSPYL2,76,-0.8342,197,0.65823,131,-0.0040,144,0.15220,152,0.23585,114,-0.2265,136,0.06314,163,0.34752,102,-0.3939,92,-0.5535
ENSG00000232593,KANTR,3,-1.9659,20,0.61941,17,0.32707,16,0.24635,11,-0.3763,10,-0.3851,15,0.19928,11,-0.2648,14,0.10600,16,0.22179
ENSG00000126012,KDM5C,31,-0.3427,69,0.96781,45,0.24538,43,0.19062,31,-0.3199,21,-0.9009,27,-0.5712,43,0.18064,41,0.11784,42,0.15377
ENSG00000124313,IQSEC2,86,-0.2036,148,0.66652,57,-0.8291,97,-0.0184,116,0.27439,100,0.04003,124,0.42607,69,-0.5485,88,-0.1728,68,-0.5617
ENSG00000072501,SMC1A,34,0.73859,12,-0.8842,20,-0.0480,20,-0.0999,19,-0.2032,18,-0.2114,15,-0.5714,21,-0.0003,32,0.65936,27,0.38178
ENSG00000072506,HSD17B10,31,-0.2338,20,-0.9339,45,0.34939,40,0.17430,56,0.70914,49,0.47974,31,-0.2655,15,-1.3191,31,-0.2131,48,0.45594
ENSG00000086758,HUWE1,76,-0.2421,112,0.36539,166,1.02288,84,-0.0972,54,-0.7742,79,-0.1782,83,-0.1266,76,-0.2451,75,-0.2691,91,0.04566
ENSG00000184083,FAM120C,13,-0.1108,13,-0.1409,8,-0.8914,12,-0.2729,12,-0.3355,19,0.44368,15,0.01334,5,-1.4099,24,0.83499,23,0.70909
ENSG00000158526,TSR2,62,-0.5092,78,-0.1604,134,0.70496,97,0.18800,78,-0.1695,89,0.04994,82,-0.0900,65,-0.4341,107,0.33808,77,-0.1921
ENSG00000102302,FGD1,12,-0.3579,26,0.91504,9,-0.6857,14,-0.0441,10,-0.5664,40,1.68347,6,-1.3291,18,0.34330,5,-1.4455,14,-0.0803
ENSG00000102316,MAGED2,189,0.47987,115,-0.3031,163,0.24366,91,-0.6756,158,0.18978,131,-0.1038,99,-0.5941,222,0.74696,120,-0.2421,155,0.15755
ENSG00000067445,TRO,8,-2.6621,69,0.57882,88,0.99278,23,-1.1245,83,0.89683,33,-0.5884,43,-0.1916,81,0.85177,31,-0.6786,27,-0.9025
ENSG00000182518,FAM104B,36,0.93059,16,-0.3829,16,-0.3535,15,-0.4499,35,0.85756,21,0.06544,16,-0.4019,17,-0.2555,24,0.25644,11,-0.8727
ENSG00000256045,MTRNR2L10,85,-0.5263,35,-1.8428,89,-0.4475,46,-1.4510,166,0.53546,136,0.21118,160,0.54225,127,0.09939,174,0.60648,132,0.16183
ENSG00000187601,MAGEH1,35,-1.6049,123,0.30674,96,-0.0817,101,-0.0033,122,0.30459,158,0.72957,85,-0.3037,122,0.29595,115,0.20637,71,-0.5598
ENSG00000083750,RRAGB,17,-0.6875,28,0.12086,24,-0.1601,27,0.04426,25,-0.0393,40,0.66839,35,0.53199,8,-1.6694,24,-0.1238,24,-0.1190
ENSG00000188021,UBQLN2,49,-1.8623,280,0.83958,189,0.19313,245,0.60990,142,-0.2657,164,-0.0359,184,0.16616,171,0.03275,118,-0.5532,119,-0.5340
ENSG00000204272,NBDY,121,0.45056,86,-0.1022,104,0.19999,100,0.13980,60,-0.6646,95,0.06460,90,-0.0317,99,0.11621,97,0.08397,66,-0.4992
ENSG00000204271,SPIN3,2,-2.8356,22,0.48587,25,0.66811,25,0.64828,14,-0.2291,21,0.36683,15,-0.1041,14,-0.2256,14,-0.2248,12,-0.4328
ENSG00000186787,SPIN2B,11,-0.6298,16,-0.1122,19,0.15258,16,-0.1020,34,1.12864,20,0.23723,15,-0.1765,9,-0.9189,13,-0.3604,18,0.11416
ENSG00000235437,LINC01278,11,-0.9169,14,-0.5414,30,0.64643,19,-0.0553,26,0.42646,24,0.28879,21,0.10422,14,-0.5191,26,0.40920,13,-0.6559
ENSG00000131089,ARHGEF9,77,-0.9741,214,0.62044,233,0.76142,146,0.00367,137,-0.0963,140,-0.0603,142,-0.0509,168,0.22478,108,-0.4682,97,-0.6341
ENSG00000102053,ZC3H12B,3,-2.2921,30,1.06905,12,-0.4469,12,-0.4059,23,0.64027,17,0.14087,20,0.44136,5,-1.7291,12,-0.3533,17,0.15550
ENSG00000001497,LAS1L,24,0.81054,24,0.84013,11,-0.3985,7,-1.0306,7,-1.1047,14,-0.0655,4,-1.7973,20,0.51446,21,0.62974,21,0.59254
ENSG00000147065,MSN,123,2.95430,4,-2.5217,8,-1.6756,18,-0.5292,12,-1.0516,10,-1.3722,8,-1.7399,16,-0.7233,23,-0.1712,47,1.00164
ENSG00000089472,HEPH,20,-0.0573,7,-1.5149,12,-0.7827,23,0.16235,19,-0.1014,15,-0.4416,6,-1.8836,25,0.32467,40,1.07240,52,1.55611
ENSG00000079482,OPHN1,20,0.05258,16,-0.2527,19,-0.0703,15,-0.3866,14,-0.5293,25,0.39978,15,-0.4031,16,-0.2839,32,0.80895,26,0.45274
ENSG00000181704,YIPF6,27,-0.3268,45,0.47448,28,-0.2454,39,0.24890,40,0.29799,19,-0.8818,32,-0.0501,33,-0.0110,30,-0.1256,39,0.27992
ENSG00000181191,PJA1,18,-2.2563,133,0.82657,116,0.59678,94,0.26638,72,-0.1702,97,0.31644,73,-0.1526,93,0.23944,61,-0.4192,49,-0.7528
ENSG00000089289,IGBP1,43,-0.4171,62,0.15992,54,-0.0552,42,-0.4617,95,0.85718,36,-0.6766,65,0.26858,47,-0.2770,51,-0.1374,56,0.00790
ENSG00000120509,PDZD11,48,-0.3679,51,-0.2760,59,-0.0555,64,0.08344,54,-0.1808,28,-1.1959,70,0.24958,123,1.16694,44,-0.5067,58,-0.0654
ENSG00000082458,DLG3,47,-0.6361,107,0.65712,70,-0.0409,75,0.06964,79,0.16545,71,-0.0107,76,0.10232,98,0.50619,32,-1.2079,55,-0.4063
ENSG00000147164,SNX12,33,-0.2103,49,0.40128,50,0.45711,44,0.23023,35,-0.1093,27,-0.5215,32,-0.2659,46,0.31595,36,-0.0953,31,-0.2852
