Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000101940,WDR13,100,-0.1314,113,0.07137,125,0.25479,97,-0.2217,127,0.25020,107,-0.0259,106,-0.0292
ENSG00000094631,HDAC6,43,0.31317,45,0.39711,32,-0.1613,46,0.64824,15,-1.2325,22,-0.6872,23,-0.6963
ENSG00000102109,PCSK1N,278,-1.7329,1145,0.43809,595,-0.6357,1215,0.80128,826,-0.0818,741,-0.2506,699,-0.3705
ENSG00000102103,PQBP1,45,-0.4501,69,0.20952,43,-0.5578,80,0.65835,85,0.53945,41,-0.5961,39,-0.7185
ENSG00000126768,TIMM17B,57,-0.2568,82,0.30344,54,-0.3646,77,0.30501,77,0.21128,58,-0.2414,59,-0.2320
ENSG00000102100,SLC35A2,24,0.16044,16,-0.4782,27,0.40076,20,-0.1344,49,1.34440,6,-1.8366,14,-0.6609
ENSG00000102096,PIM2,0,-6.5310,25,0.19733,31,0.61154,32,0.88449,19,-0.2581,11,-0.9878,10,-1.2798
ENSG00000068308,OTUD5,61,-0.1787,115,0.84537,79,0.26678,69,0.01098,56,-0.3160,47,-0.5639,53,-0.4169
ENSG00000068400,GRIPAP1,41,-1.0767,110,0.44494,132,0.85181,74,-0.2242,60,-0.4968,56,-0.6089,83,0.00174
ENSG00000068323,TFE3,52,0.09972,44,-0.1461,27,-0.9459,55,0.29325,74,0.68566,67,0.50424,35,-0.5585
ENSG00000243279,PRAF2,90,-0.4093,104,-0.1791,153,0.47627,121,0.07417,165,0.54892,117,-0.0024,69,-0.8722
ENSG00000196998,WDR45,38,-0.1914,48,0.14880,36,-0.3270,52,0.39331,60,0.51582,38,-0.2072,29,-0.6539
ENSG00000068394,GPKOW,30,0.09276,25,-0.1834,15,-0.9823,45,1.18411,34,0.30996,3,-3.0681,17,-0.8208
ENSG00000102003,SYP,91,-2.8880,899,0.57275,1121,1.08009,724,0.31822,337,-0.9583,397,-0.7098,340,-1.0119
ENSG00000049769,PPP1R3F,20,-1.0785,84,1.19772,34,-0.3146,50,0.47673,46,0.21339,18,-1.2249,25,-0.7762
ENSG00000273820,USP27X,7,-2.6599,48,0.12884,70,0.83574,55,0.47954,9,-2.3562,49,0.14801,30,-0.6562
ENSG00000122824,NUDT10,5,-2.3398,28,0.07120,69,1.85355,21,-0.4837,12,-1.2527,30,0.13959,13,-1.1159
ENSG00000196368,NUDT11,1,-5.7304,91,0.45309,171,1.83261,52,-0.5499,53,-0.3828,35,-1.0051,44,-0.7163
ENSG00000189369,GSPT2,8,-1.8815,32,0.20316,42,0.67444,38,0.68503,17,-0.7707,12,-1.3319,18,-0.7219
ENSG00000179222,MAGED1,144,-1.5111,399,0.03724,651,0.94694,481,0.48459,260,-0.6255,168,-1.2861,239,-0.8116
ENSG00000184194,GPR173,18,-0.0355,9,-1.0124,28,0.73784,21,0.33798,23,0.35752,3,-2.6847,13,-0.5555
ENSG00000184205,TSPYL2,29,-2.7452,202,0.18115,253,0.60416,231,0.57609,150,-0.2914,118,-0.6506,118,-0.7077
ENSG00000232593,KANTR,16,-0.1518,29,0.79440,27,0.74063,17,-0.1067,13,-0.5017,2,-3.2915,16,-0.1685
ENSG00000126012,KDM5C,47,0.11621,36,-0.3193,52,0.30470,39,-0.2424,76,0.88631,52,0.25728,27,-0.7645
ENSG00000124313,IQSEC2,15,-2.5693,111,0.44715,122,0.67284,106,0.54592,39,-1.1522,43,-1.0296,65,-0.4333
ENSG00000072501,SMC1A,48,1.37801,19,-0.1313,11,-0.9769,6,-2.1397,37,0.92065,42,1.16873,28,0.50923
ENSG00000072506,HSD17B10,62,0.65376,28,-0.5725,25,-0.7942,48,0.35614,36,-0.2282,45,0.14356,40,-0.0667
ENSG00000086758,HUWE1,40,-1.1450,111,0.41130,85,-0.0058,95,0.23277,45,-0.9986,63,-0.4749,109,0.42384
ENSG00000184083,FAM120C,21,0.41384,12,-0.4163,12,-0.5139,14,-0.2506,21,0.40032,14,-0.2806,23,0.60040
ENSG00000196632,WNK3,0,-4.7539,16,-0.0384,15,-0.1083,23,0.79855,18,0.14381,7,-1.3156,16,0.00529
ENSG00000158526,TSR2,107,0.29745,95,0.10550,85,-0.0720,75,-0.3457,127,0.56442,119,0.46199,74,-0.3159
ENSG00000102302,FGD1,4,-2.1377,16,-0.0108,18,0.20823,17,0.08492,20,0.32850,29,0.90180,11,-0.6204
ENSG00000102316,MAGED2,166,-0.0126,140,-0.2829,146,-0.2361,173,0.07406,376,1.33685,83,-1.0812,130,-0.4221
ENSG00000067445,TRO,40,-0.8929,62,-0.2183,131,1.12738,83,0.32285,42,-0.8088,23,-1.6887,49,-0.6184
ENSG00000182518,FAM104B,29,0.80721,21,0.31664,14,-0.4085,15,-0.2495,31,0.93047,6,-1.4323,16,-0.1382
ENSG00000256045,MTRNR2L10,60,0.10569,72,0.39351,26,-1.2471,28,-1.3215,30,-0.9588,70,0.34059,140,1.80810
ENSG00000187601,MAGEH1,83,-0.8376,110,-0.3981,173,0.34128,204,0.86119,98,-0.5753,80,-0.8751,89,-0.7816
ENSG00000083750,RRAGB,13,-1.6950,26,-0.6532,38,-0.0993,72,1.56096,6,-2.8567,33,-0.3095,20,-1.1251
ENSG00000188021,UBQLN2,79,-1.1123,133,-0.3306,295,1.09194,163,-0.0123,92,-0.8854,143,-0.2130,140,-0.2699
ENSG00000204272,NBDY,56,-0.8476,93,-0.0730,102,0.08586,127,0.61305,79,-0.3209,103,0.09225,63,-0.7281
ENSG00000204271,SPIN3,3,-2.7775,19,-0.1175,30,0.62586,28,0.70335,36,0.86756,2,-3.1046,9,-1.3607
ENSG00000186787,SPIN2B,20,-0.3177,21,-0.1976,28,0.23581,35,0.88493,18,-0.4188,14,-0.8671,11,-1.2668
ENSG00000198455,ZXDB,22,1.02945,8,-0.4926,16,0.53149,11,-0.0127,3,-1.8540,4,-1.5192,12,0.05364
ENSG00000235437,LINC01278,15,0.25745,11,-0.2054,15,0.28942,10,-0.4234,17,0.42201,3,-2.0156,18,0.58156
ENSG00000131089,ARHGEF9,16,-3.1791,181,0.47223,206,0.78169,166,0.48625,67,-1.0627,98,-0.4926,87,-0.7253
ENSG00000126970,ZC4H2,17,0.36084,10,-0.4296,16,0.30015,14,0.02624,11,-0.3497,20,0.64329,8,-0.7493
ENSG00000102053,ZC3H12B,20,0.46927,9,-0.6958,21,0.68419,15,0.01233,0,-6.7928,17,0.25376,14,-0.0917
ENSG00000001497,LAS1L,41,1.14066,13,-0.6985,20,-0.0538,21,0.09493,18,-0.1601,3,-2.5062,22,0.12784
ENSG00000147065,MSN,87,1.72531,11,-1.5107,6,-2.4347,4,-3.1770,132,2.56904,43,0.53584,34,0.16370
ENSG00000089472,HEPH,44,1.58086,3,-2.4816,8,-1.2249,4,-2.4740,37,1.28716,7,-1.2451,40,1.67828
ENSG00000079482,OPHN1,10,-0.6619,21,0.46906,15,-0.0396,14,-0.1651,9,-0.8725,13,-0.2251,23,0.68372
ENSG00000181704,YIPF6,58,0.80754,31,-0.2032,28,-0.3806,33,-0.1378,47,0.46461,27,-0.3933,35,0.01113
ENSG00000181191,PJA1,34,-1.6590,126,0.34085,135,0.51075,124,0.46229,64,-0.7126,62,-0.7572,82,-0.3513
ENSG00000089289,IGBP1,46,-0.2203,80,0.67498,53,-0.0006,61,0.32708,46,-0.2180,43,-0.2978,34,-0.7323
ENSG00000120509,PDZD11,49,-0.2292,78,0.50998,66,0.25752,56,-0.0366,24,-1.3041,48,-0.2702,64,0.20304
ENSG00000082458,DLG3,8,-3.3053,71,-0.1340,103,0.51545,101,0.62733,51,-0.6335,111,0.57956,38,-1.1760
ENSG00000147164,SNX12,32,-0.3538,41,0.05113,54,0.52983,35,-0.2852,57,0.56735,30,-0.4315,36,-0.1731
ENSG00000184481,FOXO4,57,2.55596,20,0.63603,8,-0.8706,5,-1.6556,1,-3.5269,24,0.93317,11,-0.3387
ENSG00000196338,NLGN3,100,0.35282,68,-0.2670,95,0.29632,84,0.10335,32,-1.4113,42,-0.9905,98,0.34282
ENSG00000147130,ZMYM3,60,-0.1975,67,-0.0303,95,0.59154,77,0.25819,61,-0.1824,14,-2.3488,60,-0.2111
ENSG00000147140,NONO,120,0.10087,126,0.18425,121,0.12090,125,0.24166,83,-0.4761,49,-1.2564,114,0.02796
ENSG00000147133,TAF1,19,0.82694,6,-0.9673,18,0.76081,9,-0.5273,2,-2.5156,6,-1.0368,17,0.72112
ENSG00000147162,OGT,86,-0.1309,70,-0.4471,94,-0.0090,125,0.67472,55,-0.8148,92,-0.0422,68,-0.5402
ENSG00000204131,NHSL2,7,-1.7595,12,-0.9565,18,-0.3307,28,0.51262,19,-0.2157,28,0.34725,27,0.31564
ENSG00000242732,RTL5,6,-1.5698,14,-0.3307,26,0.69691,26,0.96389,1,-3.6761,3,-2.2724,14,-0.3117
ENSG00000102309,PIN4,47,-0.7745,112,0.59829,45,-0.9035,82,0.11843,102,0.44466,125,0.76795,63,-0.3455
ENSG00000198034,RPS4X,1232,0.91612,554,-0.3659,394,-0.9497,436,-0.9332,1051,0.65105,1246,0.93560,897,0.43896
ENSG00000147099,HDAC8,13,-0.2860,19,0.33418,11,-0.5842,18,0.38916,35,1.33233,3,-2.1233,10,-0.7288
ENSG00000186462,NAP1L2,26,-3.0013,123,-0.7216,327,0.93093,284,0.88443,67,-1.6353,137,-0.5583,111,-0.9481
ENSG00000204116,CHIC1,18,-1.0202,26,-0.4615,43,0.35194,41,0.30726,50,0.53872,30,-0.2357,26,-0.5351
ENSG00000229807,XIST,207,0.54947,136,-0.1200,160,0.15612,124,-0.3431,148,0.01564,95,-0.6715,178,0.34214
ENSG00000230590,FTX,18,-0.5937,32,0.27177,33,0.35611,27,0.03889,14,-0.9603,25,-0.0901,29,0.11266
ENSG00000225470,JPX,66,1.49058,16,-0.7607,16,-0.8840,19,-0.6579,25,-0.0998,34,0.36054,36,0.53331
ENSG00000147100,SLC16A2,21,-0.8418,30,-0.2998,46,0.40575,30,-0.3749,79,1.28766,46,0.38070,23,-0.7275
ENSG00000131263,RLIM,41,-1.2857,122,0.39782,158,0.93812,95,0.00767,77,-0.3266,62,-0.6544,70,-0.5074
ENSG00000050030,NEXMIF,0,-7.5759,27,-0.2899,69,1.41348,40,0.43966,13,-1.4316,12,-1.5384,23,-0.6125
ENSG00000094841,UPRT,12,-0.2613,32,1.31826,19,0.45589,13,-0.1740,0,-6.7723,15,0.06430,12,-0.3614
ENSG00000102390,PBDC1,14,-0.0479,4,-1.6986,10,-0.5468,15,0.13748,33,1.37401,18,0.34390,10,-0.5182
ENSG00000198934,MAGEE1,8,-3.2441,66,-0.2608,108,0.56938,121,1.08328,29,-1.4835,47,-0.7771,44,-0.9328
ENSG00000085224,ATRX,58,-1.1868,116,-0.1400,150,0.28808,125,-0.0467,56,-1.2354,211,0.81474,144,0.21027
ENSG00000102158,MAGT1,113,3.07404,0,-7.1922,4,-2.4132,9,-1.5461,27,0.36153,7,-1.5407,32,0.72549
ENSG00000131174,COX7B,206,-1.1703,786,0.93025,290,-0.7081,537,0.43778,549,0.34014,384,-0.2241,333,-0.4821
ENSG00000102144,PGK1,107,-1.7348,238,-0.5427,385,0.22875,483,0.86359,348,0.04727,234,-0.5685,212,-0.7726
ENSG00000187325,TAF9B,48,0.09621,56,0.32125,67,0.69989,37,-0.4394,49,0.13165,52,0.21504,29,-0.7119
ENSG00000078596,ITM2A,135,0.44791,24,-2.1630,26,-2.1288,26,-2.3793,537,3.09708,294,1.79090,37,-1.6086
ENSG00000198157,HMGN5,51,1.54851,4,-2.1923,10,-1.0607,8,-1.6229,29,0.56233,42,1.19658,31,0.75614
ENSG00000131171,SH3BGRL,178,0.38720,120,-0.2356,76,-1.0003,113,-0.4404,288,1.19040,158,0.20128,164,0.28082
ENSG00000072133,RPS6KA6,7,-1.0012,6,-1.2306,30,1.39123,17,0.45783,2,-2.4857,1,-3.6240,12,-0.2409
ENSG00000155008,APOOL,16,-0.2900,11,-0.7894,25,0.48564,22,0.28616,25,0.45100,1,-4.2399,19,0.01340
ENSG00000147180,ZNF711,31,-0.3369,45,0.20281,41,0.07701,51,0.58550,11,-1.9027,46,0.24617,27,-0.6335
ENSG00000188419,CHM,16,-1.2034,18,-1.0617,56,0.80226,49,0.75875,18,-1.0279,6,-2.4894,31,-0.2402
ENSG00000126733,DACH2,2,-4.1778,66,0.84320,60,0.80400,47,0.45472,20,-1.0114,32,-0.3118,18,-1.2421
ENSG00000186310,NAP1L3,78,-2.0850,255,-0.3120,352,0.21436,499,1.19561,169,-0.9428,237,-0.4267,149,-1.1995
ENSG00000179083,FAM133A,12,-0.7714,22,0.20448,33,0.92989,19,-0.0355,18,-0.1217,4,-2.2714,18,-0.1220
ENSG00000147202,DIAPH2,10,-0.1354,16,0.56402,8,-0.6361,12,0.13015,3,-1.7110,2,-2.1033,20,1.02782
ENSG00000165194,PCDH19,4,-3.7609,46,-0.3322,68,0.30163,77,0.69407,18,-1.7219,29,-1.0541,73,0.43023
ENSG00000000003,TSPAN6,41,1.68683,0,-4.2277,7,-1.1062,9,-0.9856,21,0.56402,14,-0.1033,25,0.99961
ENSG00000126950,TMEM35A,15,-2.3720,74,-0.0185,86,0.23290,108,0.86498,43,-0.8461,63,-0.2770,52,-0.6146
ENSG00000102385,DRP2,1,-4.0541,25,0.57606,37,1.43683,13,-0.5583,11,-0.7568,16,-0.1144,15,-0.2737
ENSG00000241343,RPL36A,1136,0.68590,810,0.13784,393,-1.0455,513,-0.7368,912,0.32812,1293,0.90177,956,0.45138
ENSG00000126945,HNRNPH2,114,-0.3572,129,-0.1569,186,0.46244,172,0.42169,94,-0.6451,101,-0.5362,109,-0.4557
ENSG00000196440,ARMCX4,19,0.25097,13,-0.3430,23,0.57975,15,-0.1260,29,0.94221,0,-4.5888,13,-0.3126
ENSG00000126947,ARMCX1,27,-1.1199,53,-0.0885,77,0.56728,76,0.71296,12,-2.2428,37,-0.6314,43,-0.4489
ENSG00000198960,ARMCX6,35,0.36449,17,-0.7099,33,0.29854,17,-0.9694,73,1.61870,13,-1.1293,30,0.16922
ENSG00000102401,ARMCX3,82,-0.1576,62,-0.5847,104,0.25010,114,0.53563,96,0.08614,72,-0.3509,54,-0.8388
ENSG00000184867,ARMCX2,21,-1.9726,52,-0.6181,119,0.74862,98,0.51355,91,0.23547,74,-0.0967,37,-1.2332
ENSG00000166432,ZMAT1,34,1.03702,7,-1.2855,23,0.40488,18,0.05916,14,-0.3587,8,-1.2696,16,-0.1532
ENSG00000184905,TCEAL2,108,-1.4301,440,0.75522,293,0.11015,336,0.45283,219,-0.3560,281,0.03402,163,-0.8638
ENSG00000204071,TCEAL6,27,-1.4825,71,-0.0503,74,0.02085,99,0.72311,54,-0.4733,107,0.60805,37,-1.1290
ENSG00000184515,BEX5,31,-3.2808,535,1.06162,349,0.39456,318,0.29310,135,-1.1166,395,0.55280,143,-1.1014
ENSG00000125962,ARMCX5,8,-1.2268,5,-1.9040,48,1.75209,22,0.24980,7,-1.3970,2,-2.9369,14,-0.5741
ENSG00000271147,ARMCX5-GPRASP2,8,-0.9306,33,1.18400,10,-0.8126,24,0.95092,0,-6.9157,21,0.40801,8,-1.1787
ENSG00000198932,GPRASP1,49,-1.9142,136,-0.3867,248,0.63171,255,0.91135,84,-1.1208,63,-1.5573,126,-0.5507
ENSG00000158301,GPRASP2,27,-2.3064,94,-0.4821,177,0.56533,188,0.91693,97,-0.4381,109,-0.2543,56,-1.3408
ENSG00000133169,BEX1,133,-2.5951,1382,0.99690,878,0.27752,1060,0.83368,346,-1.1813,582,-0.3933,279,-1.5972
ENSG00000102409,BEX4,291,-0.4003,451,0.28720,464,0.37058,483,0.58205,165,-1.2598,329,-0.2099,209,-0.9685
ENSG00000180964,TCEAL8,40,-0.5508,82,0.57041,54,-0.1039,57,-0.0331,38,-0.6319,94,0.79262,50,-0.2261
ENSG00000204065,TCEAL5,40,-1.1765,93,0.09918,99,0.23253,98,0.25791,54,-0.7244,159,0.97603,54,-0.7801
ENSG00000133134,BEX2,101,-2.3486,771,0.75355,553,0.23656,690,0.86082,244,-1.0480,394,-0.3162,211,-1.3488
ENSG00000182916,TCEAL7,118,-0.2886,256,0.95565,121,-0.2699,198,0.79661,30,-2.3326,129,-0.1489,68,-1.1967
ENSG00000185222,TCEAL9,45,-0.2051,39,-0.4270,58,0.21575,37,-0.6658,78,0.67025,86,0.81420,53,0.04700
ENSG00000166681,BEX3,345,-1.3586,1042,0.34221,821,-0.0401,1098,0.62498,749,-0.1803,861,0.03818,527,-0.7762
ENSG00000133142,TCEAL4,189,-0.2429,402,0.97674,182,-0.3229,211,-0.0935,128,-0.8319,378,0.87404,170,-0.4391
ENSG00000196507,TCEAL3,185,0.66073,147,0.29119,74,-0.8357,116,-0.1139,81,-0.6467,227,1.00236,109,-0.1974
ENSG00000172465,TCEAL1,34,-1.4286,100,0.20329,101,0.23742,122,0.78714,33,-1.4938,76,-0.2342,61,-0.6136
ENSG00000123562,MORF4L2,231,-0.9310,582,0.50776,535,0.41437,537,0.55032,254,-0.7855,334,-0.3720,231,-0.9958
ENSG00000123560,PLP1,16445,6.03576,95,-4.1884,238,-2.9698,125,-4.2249,31,-5.7880,341,-2.3258,655,-1.4492
ENSG00000123570,RAB9B,13,-1.2333,27,-0.0944,45,0.78176,35,0.40689,17,-0.7855,13,-1.2346,25,-0.2672
ENSG00000123575,FAM199X,78,0.01613,80,0.04783,118,0.76345,78,0.01951,27,-1.5599,51,-0.6384,72,-0.1246
ENSG00000157502,PWWP3B,7,-1.2672,6,-1.5225,29,1.01958,14,-0.2528,0,-6.2766,5,-1.5699,32,1.22101
ENSG00000147224,PRPS1,77,-0.6393,127,0.13437,192,0.91527,127,0.18360,83,-0.5288,90,-0.3950,66,-0.9448
ENSG00000157514,TSC22D3,74,-0.4272,71,-0.4859,105,0.12734,113,0.32413,161,0.80723,58,-0.7888,73,-0.4957
ENSG00000101843,PSMD10,51,-0.6282,64,-0.2971,114,0.70069,77,0.00460,48,-0.7297,67,-0.2158,80,0.05103
ENSG00000188153,COL4A5,212,6.39681,0,-7.4318,0,-5.0407,1,-3.9185,0,-7.2006,0,-6.7119,9,-1.2939
ENSG00000068366,ACSL4,42,-1.6850,109,-0.2702,193,0.72094,150,0.33425,43,-1.6551,134,0.05229,119,-0.1397
ENSG00000157600,TMEM164,11,-0.2179,0,-4.9624,9,-0.5448,9,-0.6192,34,1.64648,1,-3.7428,26,1.30135
ENSG00000101938,CHRDL1,15,-0.9161,21,-0.4164,6,-2.3741,20,-0.6487,43,0.71528,62,1.32683,49,1.07018
ENSG00000077264,PAK3,15,-3.8995,227,0.06036,422,1.24607,178,-0.4166,72,-1.6873,290,0.45057,229,0.08637
ENSG00000077279,DCX,0,-6.2447,16,-0.3151,14,-0.5412,27,0.73565,17,-0.2141,34,0.85234,17,-0.2743
ENSG00000101901,ALG13,25,0.48320,14,-0.4150,14,-0.4749,20,0.23529,31,0.81072,10,-0.9031,16,-0.2586
ENSG00000126016,AMOT,62,0.98904,16,-1.1107,10,-1.8677,19,-1.1065,31,-0.0983,40,0.27607,79,1.66997
ENSG00000147246,HTR2C,4,-2.8871,41,0.50738,52,1.03989,32,0.19967,23,-0.4064,24,-0.2958,15,-1.1224
ENSG00000130224,LRCH2,12,-0.6607,7,-1.5406,29,0.68844,17,-0.3108,23,0.27780,22,0.18473,22,0.24274
ENSG00000102024,PLS3,114,0.97987,36,-0.8524,50,-0.3800,74,0.37710,74,0.26271,53,-0.2635,39,-0.7793
ENSG00000003096,KLHL13,4,-2.6832,9,-1.6139,63,1.62401,12,-1.5582,16,-0.8214,33,0.29981,46,0.96737
ENSG00000131725,WDR44,54,1.19980,31,0.28332,31,0.28436,26,-0.0357,5,-2.3144,19,-0.4999,19,-0.4779
ENSG00000131724,IL13RA1,27,0.51962,2,-3.1424,11,-0.9704,5,-2.2373,62,1.94543,62,1.94371,20,0.00948
ENSG00000174460,ZCCHC12,10,-3.7296,158,0.27030,106,-0.3933,199,0.97804,97,-0.4970,49,-1.5047,140,0.07974
ENSG00000101856,PGRMC1,316,-0.6264,348,-0.4773,745,0.82933,561,0.38318,281,-0.8054,264,-0.8972,370,-0.4180
ENSG00000005022,SLC25A5,100,-0.5682,83,-0.8493,70,-1.1701,216,0.98700,180,0.34708,62,-1.2814,152,0.08612
ENSG00000018610,CXorf56,19,-0.5935,20,-0.5193,27,-0.1075,41,0.86052,5,-2.6527,18,-0.6733,32,0.16282
ENSG00000077721,UBE2A,43,-0.1798,48,-0.0113,39,-0.3642,50,0.06007,52,0.11086,75,0.68865,43,-0.1959
ENSG00000186416,NKRF,15,-1.4043,48,0.38675,55,0.69609,51,0.73229,11,-1.8427,22,-0.8204,20,-1.0440
ENSG00000125354,SEPTIN6,7,-2.3650,20,-0.8035,62,1.09029,40,0.36163,23,-0.5712,23,-0.6298,27,-0.4180
ENSG00000198918,RPL39,1348,0.63633,1013,0.17556,459,-1.1171,610,-0.7892,1372,0.66583,1723,1.04811,1034,0.22972
ENSG00000125351,UPF3B,25,-0.0564,11,-1.2185,26,0.04157,30,0.34254,26,0.03509,26,-0.0051,24,-0.1244
ENSG00000125352,RNF113A,10,-0.5329,14,0.05161,10,-0.5954,16,0.25297,2,-2.8276,22,0.69150,19,0.52811
ENSG00000125356,NDUFA1,321,-0.4649,641,0.62898,270,-0.7876,460,0.13061,574,0.44792,496,0.21294,394,-0.1611
ENSG00000101882,NKAP,24,-0.1801,21,-0.3690,30,0.14111,24,-0.2425,25,-0.1379,37,0.50254,31,0.24667
ENSG00000177485,ZBTB33,22,0.11121,17,-0.2338,18,-0.1774,27,0.68958,6,-1.8399,13,-0.6289,19,-0.0506
ENSG00000125355,TMEM255A,42,1.77458,32,1.28797,2,-2.6113,11,-0.5922,19,0.42022,7,-0.9512,13,-0.2150
ENSG00000005893,LAMP2,856,4.31860,28,-2.0656,38,-1.7094,23,-2.6989,41,-1.4862,39,-1.5736,95,-0.2506
ENSG00000158290,CUL4B,30,-1.0230,55,-0.0938,80,0.56990,72,0.47043,49,-0.2671,33,-0.8765,43,-0.5106
ENSG00000232119,MCTS1,30,-1.8704,138,0.43514,162,0.79361,116,0.23727,74,-0.5323,109,0.06895,57,-0.9841
ENSG00000171155,C1GALT1C1,27,0.78516,9,-0.8823,11,-0.6383,15,-0.1561,46,1.69892,7,-1.1803,12,-0.4525
ENSG00000125675,GRIA3,17,-3.4290,170,-0.0482,338,1.23635,213,0.44409,87,-1.0646,122,-0.5568,90,-1.0909
ENSG00000125676,THOC2,54,1.02286,35,0.30941,35,0.32354,12,-1.5843,33,0.19987,31,0.11694,37,0.45749
ENSG00000101966,XIAP,27,-1.2567,56,-0.1781,81,0.45546,53,-0.3573,45,-0.5142,85,0.47935,83,0.50186
ENSG00000101972,STAG2,86,1.29972,19,-1.0845,29,-0.5110,29,-0.5849,38,-0.0473,38,-0.0374,57,0.66460
ENSG00000009694,TENM1,1,-5.0976,22,-1.3168,90,0.99577,71,0.69736,23,-1.2301,30,-0.8415,45,-0.2532
ENSG00000102038,SMARCA1,30,-1.1207,22,-1.5647,81,0.44630,71,0.28610,86,0.49846,78,0.35387,45,-0.5627
ENSG00000122126,OCRL,24,-1.7926,97,0.34147,137,1.04773,77,-0.0287,61,-0.3776,40,-1.0193,66,-0.2804
ENSG00000171388,APLN,122,2.76288,15,-0.8525,19,-0.4976,13,-1.2696,9,-1.5946,5,-2.3675,36,0.56326
ENSG00000188706,ZDHHC9,283,3.73840,19,-1.2449,23,-0.9813,23,-1.1764,2,-4.1402,5,-3.1379,32,-0.4671
ENSG00000156709,AIFM1,5,-2.0001,37,0.92139,20,-0.0707,22,0.12754,45,1.26413,14,-0.5392,10,-1.2099
ENSG00000134594,RAB33A,50,1.91023,34,1.22865,14,-0.2079,18,0.23748,0,-6.9130,2,-3.1414,3,-2.2521
ENSG00000102078,SLC25A14,5,-2.5665,31,0.08603,36,0.35750,44,0.95834,32,0.13706,6,-2.3703,16,-0.9816
ENSG00000134597,RBMX2,23,0.14349,18,-0.1857,14,-0.6470,13,-0.8625,9,-1.1785,46,1.29650,36,0.99252
ENSG00000123728,RAP2C,27,0.69254,15,-0.2183,15,-0.2587,19,0.19385,0,-4.7131,16,-0.0836,22,0.40966
ENSG00000171004,HS6ST2,3,-3.6151,21,-0.7056,78,1.62202,35,0.07907,1,-4.8439,30,-0.1687,27,-0.3553
ENSG00000076716,GPC4,12,-0.6445,5,-1.8458,21,0.15702,16,-0.3307,68,2.18138,11,-0.7521,12,-0.6885
ENSG00000156531,PHF6,29,0.19517,15,-0.8387,42,0.90461,16,-0.9489,25,-0.0603,33,0.41020,30,0.24164
ENSG00000165704,HPRT1,20,-3.1454,166,0.01793,241,0.68758,224,0.73678,92,-0.8966,163,-0.0135,77,-1.2369
ENSG00000156504,FAM122B,36,-0.3624,53,0.23607,44,-0.0391,57,0.51397,46,0.02354,29,-0.6913,32,-0.5545
ENSG00000134590,RTL8C,254,-0.8792,622,0.51780,468,0.07026,532,0.37744,380,-0.2616,452,0.00613,314,-0.6040
ENSG00000203950,RTL8A,66,0.25647,40,-0.5267,45,-0.3815,63,0.25080,53,-0.0790,41,-0.4819,66,0.28762
ENSG00000196972,SMIM10L2B,9,-2.9786,91,0.52535,88,0.52725,87,0.65250,25,-1.4699,49,-0.4398,45,-0.6293
ENSG00000178947,SMIM10L2A,7,-3.4505,107,0.49162,127,0.87220,84,0.13634,35,-1.2211,73,-0.1287,67,-0.2793
ENSG00000169446,MMGT1,21,-0.5080,16,-0.8486,32,0.20462,27,-0.1234,72,1.52747,6,-2.2413,28,-0.0337
ENSG00000198689,SLC9A6,49,-1.9690,196,0.12166,343,1.19561,213,0.36254,87,-1.1259,75,-1.3379,117,-0.7371
ENSG00000022267,FHL1,111,-0.9324,142,-0.5584,150,-0.5164,254,0.49804,339,0.81692,106,-1.0027,219,0.11862
ENSG00000102241,HTATSF1,86,-0.2222,84,-0.2603,163,0.90698,94,-0.1136,85,-0.2441,52,-0.9810,91,-0.1464
ENSG00000129675,ARHGEF6,52,1.07395,7,-2.0469,9,-1.7444,21,-0.4842,48,0.93854,33,0.31701,40,0.72217
ENSG00000147274,RBMX,105,0.50139,95,0.33594,71,-0.1314,77,0.00194,114,0.62408,37,-1.1250,61,-0.3937
ENSG00000129682,FGF13,24,-2.6752,291,1.17419,158,0.18180,170,0.40282,63,-1.2497,161,0.19147,87,-0.8164
ENSG00000101977,MCF2,5,-2.1566,33,0.65547,42,1.19754,26,0.38943,0,-5.0504,0,-4.8506,18,-0.3128
ENSG00000203930,LINC00632,153,-0.5743,253,0.20313,149,-0.6689,129,-1.0592,46,-2.3514,939,2.57485,232,0.07118
ENSG00000182195,LDOC1,62,-0.9821,166,0.55053,128,0.15377,155,0.65205,88,-0.4447,55,-1.1700,81,-0.6212
ENSG00000179542,SLITRK4,7,-3.1002,73,0.24305,87,0.59264,71,0.28506,8,-2.9981,39,-0.7103,82,0.48061
ENSG00000185985,SLITRK2,56,0.60551,6,-2.6924,11,-1.9469,52,0.68698,43,0.17831,17,-1.2658,55,0.65605
ENSG00000102081,FMR1,54,-0.2748,66,0.04832,69,0.14400,49,-0.5571,135,1.22077,54,-0.2605,63,-0.0259
ENSG00000155966,AFF2,3,-2.1028,4,-1.4909,26,1.32752,10,-0.5202,20,0.74115,12,-0.1454,11,-0.2104
