Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000186732,MPPED1,14,-3.3697,194,0.50910,289,1.36859,172,0.34950,119,-0.2906,88,-0.7285,104,-0.4712,51,-1.5541,83,-0.8197
ENSG00000130540,SULT4A1,17,-3.7379,242,0.17683,295,0.55581,386,1.08490,260,0.32620,119,-0.9165,125,-0.8415,68,-1.7468,140,-0.6744
ENSG00000100347,SAMM50,21,-1.0580,15,-1.5716,38,-0.1766,62,0.70647,55,0.47812,81,1.05716,29,-0.5464,17,-1.3189,31,-0.4755
ENSG00000188677,PARVB,12,-3.1397,179,0.94301,243,1.75241,103,0.04346,45,-1.2846,71,-0.5284,82,-0.3126,51,-1.0389,26,-2.0267
ENSG00000138944,SHISAL1,12,-2.4649,95,0.57611,118,1.08391,66,0.00084,74,0.20243,27,-1.3556,95,0.57133,40,-0.7650,7,-3.3556
ENSG00000188636,RTL6,36,-0.7369,60,0.05866,88,0.75449,77,0.48988,52,-0.1999,49,-0.2644,45,-0.4104,33,-0.8706,42,-0.5056
ENSG00000186654,PRR5,2,-2.7752,36,1.13941,26,0.64982,9,-1.1458,25,0.62719,27,0.65678,2,-2.9063,13,-0.5292,14,-0.3704
ENSG00000093000,NUP50,36,-0.3256,62,0.52673,63,0.59557,67,0.72341,29,-0.6908,35,-0.3826,20,-1.2172,23,-1.0070,43,-0.0658
ENSG00000100364,KIAA0930,298,1.11103,147,-0.0471,155,0.04648,95,-0.7657,100,-0.6913,123,-0.3217,126,-0.2874,180,0.27725,240,0.74207
ENSG00000077942,FBLN1,14,-1.1416,4,-3.0422,5,-2.8167,6,-2.4974,3,-3.3061,233,4.14996,30,-0.0294,34,0.14248,29,-0.1143
ENSG00000130638,ATXN10,112,-1.1961,239,-0.0455,270,0.16287,346,0.61428,384,0.81685,189,-0.4042,120,-1.0993,108,-1.2525,181,-0.4776
ENSG00000188064,WNT7B,3,-2.4797,5,-1.8163,7,-1.4034,14,-0.3829,39,1.58687,20,0.25686,17,-0.0039,13,-0.4058,28,0.77855
ENSG00000241990,PRR34-AS1,25,0.65738,16,-0.0849,5,-1.8336,22,0.53788,9,-0.8781,19,0.22556,28,0.87061,24,0.59966,12,-0.5185
ENSG00000100416,TRMU,42,0.88098,18,-0.4738,19,-0.4163,30,0.37830,29,0.31343,15,-0.6931,17,-0.5261,15,-0.6960,27,0.18540
ENSG00000075240,GRAMD4,26,-0.4667,45,0.42385,40,0.25672,24,-0.6080,51,0.70855,60,0.87449,13,-1.5021,15,-1.2549,26,-0.4172
ENSG00000100422,CERK,17,-1.8044,70,0.31612,62,0.13496,52,-0.1552,83,0.67171,99,0.88234,28,-1.0826,33,-0.8249,45,-0.3746
ENSG00000054611,TBC1D22A,10,-1.2047,24,0.10519,24,0.09323,21,-0.1411,18,-0.3535,10,-1.1842,62,1.69573,24,0.13334,14,-0.7392
ENSG00000219438,TAFA5,88,-0.2921,130,0.32113,64,-0.8339,204,1.23556,95,-0.1789,119,0.17761,20,-2.4674,70,-0.6303,118,0.17084
ENSG00000100425,BRD1,27,0.67264,9,-1.0534,19,0.09058,38,1.47182,17,-0.0852,6,-1.5732,0,-5.2654,5,-1.8236,18,0.00191
ENSG00000184164,CRELD2,20,-0.1870,8,-1.6160,21,-0.1316,40,1.01461,19,-0.3480,23,0.00219,18,-0.3816,25,0.10245,23,-0.0313
ENSG00000198355,PIM3,57,0.63457,46,0.28150,60,0.81121,32,-0.3024,42,0.15783,18,-1.0920,21,-0.9349,19,-1.0601,31,-0.3400
ENSG00000100427,MLC1,345,1.16649,138,-0.3203,59,-1.6886,70,-1.4340,94,-0.9709,479,1.75550,76,-1.2272,303,0.94161,248,0.60999
ENSG00000073150,PANX2,16,-1.1964,61,0.90468,43,0.37237,38,0.17630,30,-0.2471,21,-0.7442,28,-0.3110,36,0.07055,31,-0.1586
ENSG00000170638,TRABD,17,0.14896,4,-1.8410,7,-1.2416,11,-0.4584,20,0.53182,37,1.44242,3,-2.4286,23,0.67085,21,0.48958
ENSG00000073169,SELENOO,40,0.18819,43,0.33016,53,0.74256,32,-0.1688,34,-0.0527,29,-0.3053,20,-0.8581,23,-0.6207,29,-0.3160
ENSG00000128159,TUBGCP6,42,-0.0772,41,-0.1079,47,0.10582,73,0.93656,42,-0.0832,24,-0.9035,31,-0.5304,19,-1.2278,46,0.07182
ENSG00000100429,HDAC10,4,-1.7044,20,0.57299,24,0.99163,15,0.10734,4,-1.8716,8,-0.8119,6,-1.2404,29,1.17333,14,0.00677
ENSG00000188130,MAPK12,14,-1.0598,25,-0.2041,32,0.20369,23,-0.3446,34,0.28107,52,0.95495,13,-1.1641,24,-0.2894,38,0.41711
ENSG00000185386,MAPK11,12,-1.4836,56,0.83813,80,1.73649,25,-0.4532,20,-0.8246,15,-1.1792,10,-1.7968,13,-1.3622,40,0.31538
ENSG00000196576,PLXNB2,51,-0.0439,41,-0.3973,44,-0.2849,37,-0.5667,25,-1.1955,128,1.48246,61,0.23787,77,0.62081,58,0.15758
ENSG00000205593,DENND6B,16,-1.8495,40,-0.4882,83,0.75834,63,0.24036,79,0.67138,55,0.01953,34,-0.7102,26,-1.1200,34,-0.7317
ENSG00000100239,PPP6R2,27,-1.2253,85,0.53045,83,0.55136,72,0.29580,67,0.17949,17,-1.8929,28,-1.1495,67,0.15834,60,-0.0122
ENSG00000100241,SBF1,102,-0.0266,145,0.53222,129,0.37794,74,-0.5601,121,0.26278,71,-0.5924,86,-0.2927,104,0.00628,91,-0.2070
ENSG00000100258,LMF2,28,-0.5015,41,0.05271,46,0.26234,53,0.52691,38,-0.0363,57,0.58712,13,-1.6510,20,-1.0047,38,-0.0351
ENSG00000025770,NCAPH2,37,-0.0133,29,-0.3633,55,0.71229,35,-0.0975,43,0.27481,33,-0.1879,17,-1.1339,22,-0.8084,40,0.10764
ENSG00000284194,SCO2,4,-2.1344,23,0.42124,20,0.18040,23,0.39819,21,0.29986,30,0.82262,18,0.01063,7,-1.4585,5,-1.7771
ENSG00000100288,CHKB,14,-0.8764,19,-0.4352,35,0.54372,24,-0.1327,21,-0.3511,66,1.56649,4,-2.5515,23,-0.1933,22,-0.2027
ENSG00000008735,MAPK8IP2,96,-1.7360,301,-0.0041,419,0.58779,315,0.07044,315,0.07228,248,-0.3088,310,0.03948,240,-0.3587,333,0.15444
ENSG00000100299,ARSA,37,0.43757,25,-0.1974,39,0.56935,26,-0.1591,28,-0.0007,37,0.43729,2,-3.3810,22,-0.3486,29,0.02516
ENSG00000251322,SHANK3,24,-1.0656,47,-0.0512,23,-1.2377,59,0.33026,62,0.41488,108,1.29259,52,0.09557,43,-0.2056,26,-0.9697
ENSG00000079974,RABL2B,11,-1.3494,25,-0.0851,32,0.32174,34,0.41946,40,0.73700,18,-0.6145,7,-1.8911,12,-1.2513,35,0.42606
ENSG00000178605,GTPBP6,58,0.80317,35,0.00489,35,0.01035,30,-0.2916,30,-0.2490,32,-0.1443,32,-0.1376,41,0.22169,33,-0.0807
ENSG00000167393,PPP2R3B,35,1.54897,22,0.74149,13,-0.0423,8,-0.8291,15,0.19898,1,-3.2046,9,-0.5534,10,-0.4271,12,-0.1446
ENSG00000169100,SLC25A6,194,-0.6339,410,0.53845,263,-0.1828,271,-0.1326,306,0.07776,306,0.06863,380,0.41822,254,-0.2230,288,-0.0249
ENSG00000169093,ASMTL,66,0.38232,69,0.47033,66,0.45114,64,0.37741,36,-0.6051,22,-1.3125,38,-0.4641,24,-1.1235,67,0.41149
ENSG00000197976,AKAP17A,30,0.97823,17,0.04960,24,0.68418,19,0.26556,18,0.11541,0,-6.9547,4,-2.0895,8,-1.1170,17,0.03370
ENSG00000214717,ZBED1,48,1.36122,4,-2.3180,19,-0.1183,10,-1.2047,21,0.04065,34,0.77138,11,-0.8886,21,0.01791,31,0.60267
ENSG00000002586,CD99,342,2.13059,30,-1.8058,21,-2.3996,45,-1.3034,27,-2.0600,406,2.49337,35,-1.5618,116,0.23656,81,-0.3292
ENSG00000146938,NLGN4X,27,-1.1326,50,-0.2141,70,0.36017,91,0.84612,61,0.10817,8,-2.9003,33,-0.8325,38,-0.6479,87,0.66537
ENSG00000130021,PUDP,11,-0.4782,6,-1.2449,22,0.66524,14,-0.1013,16,0.12216,10,-0.5338,0,-4.1009,17,0.17357,31,1.14878
ENSG00000101846,STS,19,-1.2291,43,0.02981,65,0.77707,33,-0.3889,51,0.32644,42,-0.0027,39,-0.1081,20,-1.1567,45,0.10993
ENSG00000006757,PNPLA4,22,-0.2138,19,-0.4480,21,-0.2807,25,0.00441,24,-0.0937,19,-0.4598,38,0.63749,27,0.08006,38,0.65180
ENSG00000011201,ANOS1,34,-0.4205,8,-2.4824,37,-0.3259,46,0.04067,68,0.75424,70,0.70402,3,-3.8648,50,0.17969,71,0.73434
ENSG00000101849,TBL1X,23,0.67053,9,-0.7780,12,-0.3639,7,-1.2899,11,-0.5622,28,0.96273,16,0.07577,21,0.47480,27,0.88471
ENSG00000146950,SHROOM2,15,-0.2073,13,-0.3695,15,-0.2673,20,0.23575,34,1.28608,17,0.02837,4,-2.0134,7,-1.2478,11,-0.5998
ENSG00000047644,WWC3,32,1.78399,5,-1.0485,11,0.00919,6,-0.8670,8,-0.4008,0,-5.4914,13,0.22286,17,0.73314,12,0.16228
ENSG00000073464,CLCN4,81,-0.3105,72,-0.4833,190,1.24320,119,0.32861,116,0.29215,21,-2.2824,52,-0.9642,50,-1.0380,55,-0.8951
ENSG00000004961,HCCS,6,-2.0256,37,0.71120,33,0.58899,23,-0.0395,32,0.57060,10,-1.2088,28,0.26142,6,-1.9156,18,-0.3678
ENSG00000047648,ARHGAP6,7,-2.4886,21,-0.8654,65,1.04521,57,0.78478,19,-1.0641,21,-0.8456,14,-1.4647,19,-1.0088,79,1.24777
ENSG00000005302,MSL3,20,-0.8435,49,0.53571,59,0.93696,48,0.55554,28,-0.3552,7,-2.3932,24,-0.5692,21,-0.7973,30,-0.2366
ENSG00000169933,FRMPD4,1,-4.9491,37,0.03519,64,1.09287,41,0.25287,27,-0.4718,31,-0.2226,50,0.53610,14,-1.3573,30,-0.2433
ENSG00000101911,PRPS2,9,-1.0390,14,-0.4375,32,0.96643,21,0.15654,17,-0.2143,6,-1.6193,34,0.93600,16,-0.2593,8,-1.2453
ENSG00000205542,TMSB4X,3649,0.40552,3735,0.44336,2488,-0.2196,2546,-0.1805,2368,-0.3027,2813,-0.0090,5261,1.01223,2118,-0.4498,1568,-0.9085
ENSG00000123595,RAB9A,43,1.30437,10,-1.0435,21,0.10321,12,-0.7714,7,-1.5036,29,0.61369,24,0.32278,26,0.48526,21,0.11615
ENSG00000196459,TRAPPC2,13,-1.9676,52,0.14747,63,0.51145,81,0.98371,40,-0.2996,14,-1.8587,69,0.59286,16,-1.6675,39,-0.3194
ENSG00000046651,OFD1,54,2.45871,5,-1.3003,7,-1.0731,7,-0.8865,6,-1.2701,0,-4.1294,16,0.34979,27,1.12976,15,0.21187
ENSG00000046653,GPM6B,2701,1.77006,527,-0.9075,561,-0.8745,662,-0.6081,612,-0.7345,718,-0.4360,683,-0.5140,1762,1.00581,1350,0.56106
ENSG00000101958,GLRA2,9,-1.8845,24,-0.4220,39,0.31546,61,1.17193,39,0.33895,9,-1.8245,51,0.74499,4,-2.8273,12,-1.5200
ENSG00000087842,PIR,15,0.18562,1,-3.1281,2,-2.6050,0,-4.2249,8,-0.8393,58,2.50842,17,0.31719,30,1.24497,22,0.75632
ENSG00000169249,ZRSR2,17,0.46637,5,-1.3119,8,-0.8278,12,-0.1486,4,-1.8663,19,0.64073,29,1.32626,25,1.05242,12,-0.0925
ENSG00000182287,AP1S2,71,-0.1831,13,-2.7236,15,-2.5688,189,1.68705,124,0.79647,104,0.42010,42,-0.9911,41,-1.0141,33,-1.3303
ENSG00000169895,SYAP1,64,0.43196,33,-0.6162,43,-0.2295,73,0.72970,41,-0.2854,44,-0.1574,59,0.29153,34,-0.5735,39,-0.3642
ENSG00000086712,TXLNG,16,0.33191,5,-1.2994,6,-1.2700,20,0.74048,19,0.63817,8,-0.7286,4,-1.5842,25,1.02023,9,-0.5058
ENSG00000102054,RBBP7,83,0.25900,39,-0.9187,57,-0.3716,108,0.76991,80,0.21501,62,-0.1927,47,-0.6157,61,-0.2202,65,-0.1171
ENSG00000169891,REPS2,58,-0.4822,155,1.09615,104,0.48375,90,0.22341,86,0.14552,22,-1.9414,67,-0.2587,30,-1.4533,58,-0.4772
ENSG00000188158,NHS,0,-6.5102,5,-1.7513,12,-0.4854,37,1.54452,13,-0.3465,27,0.78645,0,-5.6167,18,0.13138,23,0.52090
ENSG00000008086,CDKL5,24,-1.8203,70,-0.2407,144,1.04487,94,0.23128,123,0.72857,40,-1.1085,54,-0.6484,34,-1.3196,41,-1.0557
ENSG00000131828,PDHA1,38,-1.1550,78,-0.0529,89,0.17803,126,0.81359,122,0.74322,63,-0.3740,20,-2.0897,43,-0.9521,52,-0.6872
ENSG00000147010,SH3KBP1,57,0.01896,68,0.28330,60,0.09848,63,0.18167,40,-0.5732,54,-0.0642,95,0.84144,44,-0.3827,34,-0.7574
ENSG00000173681,BCLAF3,26,1.16165,26,1.17476,14,0.20140,14,0.20934,6,-1.1004,0,-4.9276,3,-1.8162,13,0.01948,13,0.08784
ENSG00000184368,MAP7D2,11,-3.4003,166,0.59119,170,0.71600,159,0.58644,142,0.37914,37,-1.6886,87,-0.4266,40,-1.5753,91,-0.3642
ENSG00000173674,EIF1AX,97,-0.3482,118,-0.0471,135,0.17467,115,-0.1039,118,-0.0597,97,-0.3551,162,0.45640,119,-0.0407,134,0.15557
ENSG00000177189,RPS6KA3,16,-0.8940,20,-0.5194,21,-0.4937,52,1.15045,21,-0.4681,55,1.09530,26,-0.1270,12,-1.2424,20,-0.5339
ENSG00000149970,CNKSR2,13,-3.5353,171,0.21516,168,0.20472,237,0.84540,197,0.48928,79,-0.9709,84,-0.8851,51,-1.6311,190,0.38528
ENSG00000012174,MBTPS2,7,-1.4187,8,-1.2401,23,0.31842,31,0.92231,31,0.93660,12,-0.6939,4,-2.1808,9,-1.1549,15,-0.3477
ENSG00000102172,SMS,23,-1.5685,90,0.52733,72,0.19669,46,-0.5422,88,0.55765,97,0.65473,38,-0.8084,52,-0.3263,60,-0.1116
ENSG00000165186,PTCHD1,9,-0.6283,7,-0.9202,25,1.12682,4,-1.7331,6,-1.3295,17,0.33750,25,0.95546,12,-0.2133,23,0.82317
ENSG00000123131,PRDX4,35,0.53051,13,-0.9609,20,-0.3673,21,-0.3111,28,0.17859,41,0.80577,13,-0.9250,40,0.75176,20,-0.3607
ENSG00000123130,ACOT9,9,-1.3075,15,-0.5894,16,-0.5521,46,1.38286,23,0.08395,25,0.19864,23,0.05811,9,-1.3669,15,-0.6462
ENSG00000130066,SAT1,112,-0.3262,87,-0.7124,79,-0.9222,65,-1.2191,50,-1.6324,493,2.21599,177,0.39869,198,0.58056,201,0.59869
ENSG00000184831,APOO,25,-1.3195,83,0.52816,38,-0.7371,103,1.00067,90,0.74923,34,-0.8763,23,-1.4255,47,-0.3832,42,-0.5273
ENSG00000130741,EIF2S3,104,0.23156,101,0.18529,80,-0.1905,99,0.17875,78,-0.2415,102,0.19920,68,-0.4208,79,-0.1914,107,0.28353
ENSG00000005889,ZFX,40,0.74358,24,-0.0948,23,-0.1318,21,-0.3232,12,-1.1787,53,1.22939,11,-1.2728,28,0.14499,34,0.48397
ENSG00000067992,PDK3,24,-1.5523,78,0.25800,108,0.88219,74,0.19345,65,-0.0431,83,0.33862,69,0.05842,15,-2.1739,35,-0.9644
ENSG00000102230,PCYT1B,47,1.13552,26,0.15305,38,0.88088,23,-0.0403,7,-1.8874,17,-0.5082,8,-1.5943,15,-0.6629,33,0.51329
ENSG00000004848,ARX,5,-2.5158,16,-0.9795,5,-2.6249,52,1.00988,72,1.72084,14,-1.1745,34,0.20893,15,-1.0684,18,-0.8161
ENSG00000157625,TAB3,24,0.60846,25,0.66359,27,0.91148,11,-0.6854,20,0.37376,8,-1.0130,3,-2.5899,7,-1.3262,14,-0.2800
ENSG00000198947,DMD,30,-0.5648,18,-1.2856,58,0.51758,32,-0.5185,31,-0.5658,96,1.31972,67,0.70730,33,-0.4343,33,-0.3919
ENSG00000147027,TMEM47,113,0.29974,38,-1.3806,33,-1.6659,80,-0.2783,77,-0.3305,222,1.43241,29,-1.7701,132,0.53926,212,1.34751
ENSG00000130962,PRRG1,140,4.10697,6,-1.7293,8,-1.2823,9,-1.1255,13,-0.6393,0,-4.9545,0,-6.5978,11,-0.7307,7,-1.3946
ENSG00000047597,XK,4,-2.1147,15,-0.3024,34,1.10453,37,1.27390,9,-1.2118,7,-1.4051,18,-0.0434,4,-2.2413,16,-0.2396
ENSG00000165169,DYNLT3,25,-1.6513,117,0.71518,87,0.25155,58,-0.4232,118,0.82523,44,-0.8134,54,-0.5025,55,-0.4900,79,0.08578
ENSG00000156298,TSPAN7,196,-1.8238,362,-0.9090,740,0.21792,858,0.48658,927,0.63130,235,-1.5529,436,-0.6259,666,0.03096,894,0.50102
ENSG00000165175,MID1IP1,421,3.11276,27,-1.6136,47,-0.8717,43,-0.9866,32,-1.4519,49,-0.7381,22,-1.9355,108,0.49349,80,0.01705
ENSG00000182220,ATP6AP2,139,-1.0506,156,-0.8692,374,0.54558,402,0.68403,408,0.71252,169,-0.7511,134,-1.1049,166,-0.7805,173,-0.7138
ENSG00000180182,MED14,55,1.52819,16,-0.4599,23,0.09709,25,0.27977,19,-0.2159,14,-0.6831,7,-1.7081,17,-0.3295,16,-0.4190
ENSG00000124486,USP9X,91,-0.2421,98,-0.1339,140,0.49252,162,0.76470,111,0.07089,67,-0.7121,49,-1.1663,70,-0.6483,75,-0.5367
ENSG00000215301,DDX3X,148,0.12653,85,-0.7275,125,-0.1527,170,0.39135,121,-0.2061,223,0.78715,78,-0.8532,119,-0.2112,153,0.17894
ENSG00000147044,CASK,47,-0.1639,52,-0.0009,60,0.26417,54,0.08204,50,-0.0639,39,-0.4491,61,0.26421,33,-0.6698,61,0.25320
ENSG00000189221,MAOA,9,-2.3896,81,0.82945,64,0.49427,46,-0.0971,6,-3.0454,77,0.74359,44,-0.1488,62,0.39120,75,0.69742
ENSG00000069535,MAOB,161,1.09153,83,0.01066,115,0.59454,65,-0.3930,34,-1.4267,123,0.64511,20,-2.1039,75,-0.1575,99,0.28792
ENSG00000124479,NDP,21,0.12561,17,-0.2143,24,0.35009,5,-2.1324,13,-0.5944,36,0.99415,11,-0.8152,22,0.19272,42,1.24032
ENSG00000069509,FUNDC1,20,-1.5113,75,0.49752,48,-0.2148,64,0.25345,69,0.38531,48,-0.2144,49,-0.1682,66,0.28309,41,-0.4695
ENSG00000147050,KDM6A,27,0.96611,15,0.00716,16,0.12656,26,1.07934,2,-2.7612,22,0.62707,6,-1.2466,6,-1.2392,11,-0.4243
ENSG00000147121,KRBOX4,20,0.01167,30,0.65711,25,0.44764,33,0.96255,7,-1.6322,13,-0.5928,12,-0.7355,8,-1.2608,21,0.12388
ENSG00000065923,SLC9A7,15,-1.9942,21,-1.5457,68,0.27928,49,-0.3033,133,1.60895,30,-1.0147,41,-0.5286,27,-1.1389,64,0.15347
ENSG00000130988,RGN,44,1.38324,4,-2.0838,9,-1.1588,18,-0.1066,5,-1.9953,24,0.38166,11,-0.7869,44,1.37278,35,1.00378
ENSG00000147123,NDUFB11,143,-0.5460,262,0.40154,118,-0.9050,217,0.10745,326,0.85946,281,0.51221,162,-0.3567,165,-0.3259,111,-0.9322
ENSG00000182872,RBM10,48,-0.0384,60,0.29970,68,0.57220,40,-0.3810,42,-0.2912,56,0.20348,36,-0.5113,54,0.13132,42,-0.2732
ENSG00000130985,UBA1,161,-0.3746,175,-0.2452,223,0.14850,346,0.96544,191,-0.1175,188,-0.1354,76,-1.5043,132,-0.6777,207,0.01281
ENSG00000102225,CDK16,68,-0.4216,110,0.33066,72,-0.3533,101,0.21817,101,0.21712,98,0.15611,77,-0.2189,80,-0.1701,87,-0.0267
ENSG00000102226,USP11,114,-1.4839,271,-0.1670,452,0.73186,470,0.80875,250,-0.3167,226,-0.4484,213,-0.5414,163,-0.9412,290,-0.0636
ENSG00000078061,ARAF,34,1.23242,1,-4.0364,11,-0.6527,7,-1.2374,12,-0.4249,62,2.35081,1,-3.2310,10,-0.6327,22,0.52934
ENSG00000008056,SYN1,52,-3.4166,706,0.48275,798,0.77466,685,0.48660,564,0.13616,286,-0.9227,332,-0.6958,225,-1.2802,562,0.11888
ENSG00000102265,TIMP1,42,0.24820,11,-1.7107,6,-2.6435,16,-1.3262,5,-2.9598,182,2.99877,36,0.03039,61,0.86969,42,0.24609
ENSG00000126767,ELK1,12,-2.2631,62,0.14355,62,0.16431,66,0.25531,37,-0.6878,61,0.10950,21,-1.5231,44,-0.3888,150,1.62511
ENSG00000126756,UXT,122,1.46555,36,-0.5026,32,-0.7242,39,-0.4246,49,-0.0493,50,0.00266,51,0.00952,78,0.69867,26,-0.9991
ENSG00000017483,SLC38A5,8,-1.9662,5,-2.4339,7,-2.1902,2,-4.0564,10,-1.6410,194,3.73526,75,1.57405,20,-0.5866,10,-1.6137
ENSG00000068438,FTSJ1,32,0.38166,21,-0.2895,30,0.32073,23,-0.1276,33,0.45958,18,-0.5198,22,-0.2405,26,0.05033,11,-1.2244
ENSG00000102312,PORCN,20,-0.7638,32,-0.0083,37,0.21870,48,0.71060,51,0.82270,18,-0.9143,11,-1.5976,10,-1.8064,27,-0.2927
ENSG00000147155,EBP,16,-1.2288,24,-0.5861,63,1.04617,34,-0.0650,36,0.03368,29,-0.3397,49,0.50365,23,-0.6840,20,-0.8476
ENSG00000068354,TBC1D25,19,-0.6526,34,0.21793,42,0.59628,41,0.56319,25,-0.3156,22,-0.4706,26,-0.1901,12,-1.3528,29,-0.0396
ENSG00000102317,RBM3,98,0.07000,117,0.34904,77,-0.3291,85,-0.1775,103,0.16206,124,0.43458,89,-0.0816,69,-0.4830,101,0.10460
ENSG00000101940,WDR13,100,-0.1314,113,0.07137,125,0.25479,116,0.11754,79,-0.5279,127,0.25020,107,-0.0259,101,-0.1136,112,0.05627
ENSG00000094631,HDAC6,43,0.31317,45,0.39711,32,-0.1613,53,0.73211,40,0.22977,15,-1.2325,22,-0.6872,26,-0.4633,20,-0.8502
ENSG00000102109,PCSK1N,278,-1.7329,1145,0.43809,595,-0.6357,1312,0.74681,1119,0.44789,826,-0.0818,741,-0.2506,785,-0.1602,613,-0.5427
ENSG00000102103,PQBP1,45,-0.4501,69,0.20952,43,-0.5578,86,0.61775,75,0.37757,85,0.53945,41,-0.5961,39,-0.6789,40,-0.6533
ENSG00000126768,TIMM17B,57,-0.2568,82,0.30344,54,-0.3646,70,0.05298,85,0.41058,77,0.21128,58,-0.2414,63,-0.1100,55,-0.3214
ENSG00000102100,SLC35A2,24,0.16044,16,-0.4782,27,0.40076,23,0.08534,18,-0.3221,49,1.34440,6,-1.8366,18,-0.2966,11,-1.0034
ENSG00000102096,PIM2,0,-6.5310,25,0.19733,31,0.61154,44,1.28350,20,-0.1518,19,-0.2581,11,-0.9878,9,-1.3902,11,-1.0314
ENSG00000068308,OTUD5,61,-0.1787,115,0.84537,79,0.26678,67,-0.0372,70,0.05388,56,-0.3160,47,-0.5639,49,-0.5017,57,-0.2735
ENSG00000068400,GRIPAP1,41,-1.0767,110,0.44494,132,0.85181,66,-0.3723,82,-0.0079,60,-0.4968,56,-0.6089,59,-0.5169,107,0.39988
ENSG00000068323,TFE3,52,0.09972,44,-0.1461,27,-0.9459,55,0.20941,56,0.24969,74,0.68566,67,0.50424,36,-0.4603,33,-0.5732
ENSG00000243279,PRAF2,90,-0.4093,104,-0.1791,153,0.47627,130,0.19005,111,-0.0802,165,0.54892,117,-0.0024,68,-0.8290,70,-0.7942
ENSG00000196998,WDR45,38,-0.1914,48,0.14880,36,-0.3270,37,-0.2863,67,0.77897,60,0.51582,38,-0.2072,29,-0.6206,29,-0.5901
ENSG00000068394,GPKOW,30,0.09276,25,-0.1834,15,-0.9823,43,0.77005,47,0.94168,34,0.30996,3,-3.0681,21,-0.4275,13,-1.1870
ENSG00000102003,SYP,91,-2.8880,899,0.57275,1121,1.08009,737,0.27908,712,0.21795,337,-0.9583,397,-0.7098,242,-1.4554,438,-0.5584
ENSG00000049769,PPP1R3F,20,-1.0785,84,1.19772,34,-0.3146,49,0.32900,51,0.40629,46,0.21339,18,-1.2249,26,-0.6543,24,-0.7897
ENSG00000273820,USP27X,7,-2.6599,48,0.12884,70,0.83574,72,0.87625,38,-0.2702,9,-2.3562,49,0.14801,29,-0.6595,31,-0.5570
ENSG00000122824,NUDT10,5,-2.3398,28,0.07120,69,1.85355,38,0.61695,4,-2.7615,12,-1.2527,30,0.13959,2,-3.4731,25,-0.1369
ENSG00000196368,NUDT11,1,-5.7304,91,0.45309,171,1.83261,67,-0.0154,36,-1.0267,53,-0.3828,35,-1.0051,32,-1.1550,57,-0.2880
ENSG00000189369,GSPT2,8,-1.8815,32,0.20316,42,0.67444,56,1.25817,21,-0.5247,17,-0.7707,12,-1.3319,11,-1.4260,26,-0.1564
ENSG00000179222,MAGED1,144,-1.5111,399,0.03724,651,0.94694,578,0.71472,384,-0.0225,260,-0.6255,168,-1.2861,210,-0.9486,268,-0.5806
ENSG00000184194,GPR173,18,-0.0355,9,-1.0124,28,0.73784,23,0.36500,20,0.15795,23,0.35752,3,-2.6847,12,-0.5973,14,-0.4328
ENSG00000184205,TSPYL2,29,-2.7452,202,0.18115,253,0.60416,314,1.02712,149,-0.3271,150,-0.2914,118,-0.6506,83,-1.1900,153,-0.2551
ENSG00000232593,KANTR,16,-0.1518,29,0.79440,27,0.74063,24,0.52122,10,-0.9455,13,-0.5017,2,-3.2915,10,-0.7992,22,0.31209
ENSG00000126012,KDM5C,47,0.11621,36,-0.3193,52,0.30470,60,0.56761,18,-1.4445,76,0.88631,52,0.25728,19,-1.2915,36,-0.2830
ENSG00000124313,IQSEC2,15,-2.5693,111,0.44715,122,0.67284,82,-0.0310,130,0.79983,39,-1.1522,43,-1.0296,42,-1.0321,87,0.05767
ENSG00000072501,SMC1A,48,1.37801,19,-0.1313,11,-0.9769,10,-1.1882,2,-3.2058,37,0.92065,42,1.16873,33,0.72950,22,0.13200
ENSG00000072506,HSD17B10,62,0.65376,28,-0.5725,25,-0.7942,49,0.29346,48,0.26150,36,-0.2282,45,0.14356,50,0.31093,29,-0.5360
ENSG00000086758,HUWE1,40,-1.1450,111,0.41130,85,-0.0058,121,0.61296,70,-0.3471,45,-0.9986,63,-0.4749,108,0.36921,110,0.39020
ENSG00000184083,FAM120C,21,0.41384,12,-0.4163,12,-0.5139,12,-0.4933,17,0.04963,21,0.40032,14,-0.2806,15,-0.1160,31,1.01585
ENSG00000196632,WNK3,0,-4.7539,16,-0.0384,15,-0.1083,36,1.49269,10,-0.7693,18,0.14381,7,-1.3156,14,-0.2436,19,0.22208
ENSG00000158526,TSR2,107,0.29745,95,0.10550,85,-0.0720,83,-0.1183,68,-0.4622,127,0.56442,119,0.46199,78,-0.2108,70,-0.3729
ENSG00000102302,FGD1,4,-2.1377,16,-0.0108,18,0.20823,22,0.55108,11,-0.5537,20,0.32850,29,0.90180,8,-1.0483,14,-0.2069
