Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000186462,NAP1L2,0,-9.1167,15,-3.7749,125,-0.7741,285,0.57001,161,-0.3357,133,-0.6337,237,0.26692,348,0.89753,179,-0.1700,395,1.29302
ENSG00000204116,CHIC1,0,-6.9272,12,-1.9581,31,-0.5462,43,-0.0103,40,-0.1278,46,0.07959,63,0.58016,65,0.65224,57,0.43070,67,0.77420
ENSG00000230590,FTX,48,0.45326,25,-0.5474,24,-0.6582,45,0.35559,20,-0.8840,31,-0.1999,57,0.73706,38,0.10991,49,0.48450,34,-0.0700
ENSG00000225470,JPX,27,0.00103,53,1.05316,24,-0.1964,21,-0.4267,32,0.25024,24,-0.2075,17,-0.6994,24,-0.2286,29,0.09073,27,-0.0477
ENSG00000147100,SLC16A2,0,-6.2543,19,-0.5360,17,-0.7170,15,-0.8678,43,0.74897,35,0.38494,24,-0.1764,16,-0.7653,47,0.87007,45,0.94172
ENSG00000131263,RLIM,0,-7.9039,26,-1.7995,65,-0.4796,127,0.63044,103,0.29006,57,-0.6402,131,0.67956,109,0.37288,91,0.08583,129,0.73541
ENSG00000050030,NEXMIF,7,-2.0853,0,-8.6533,19,-0.7583,42,0.47833,37,0.30429,18,-0.8397,58,1.02333,31,0.03409,30,-0.0358,54,1.02187
ENSG00000198934,MAGEE1,27,-1.5188,1,-5.5064,37,-1.1309,72,-0.0603,45,-0.7736,68,-0.1480,89,0.26097,34,-1.2086,189,1.54003,150,1.31260
ENSG00000085224,ATRX,192,0.34129,59,-1.4660,155,0.00172,173,0.17765,196,0.38078,118,-0.4235,211,0.49697,209,0.48551,123,-0.3520,132,-0.2687
ENSG00000102158,MAGT1,76,2.12124,69,1.91488,18,-0.3483,13,-0.7579,12,-0.9331,26,0.27386,14,-0.6527,4,-2.4070,0,-7.8178,7,-1.6967
ENSG00000131174,COX7B,244,0.20219,195,-0.1534,168,-0.4141,75,-1.5990,134,-0.7259,365,0.85662,288,0.46840,152,-0.5387,420,1.09624,185,-0.2577
ENSG00000102144,PGK1,183,-0.5561,105,-1.3929,188,-0.5649,270,0.04068,176,-0.6205,356,0.48378,363,0.51504,283,0.11600,417,0.74456,313,0.30603
ENSG00000187325,TAF9B,31,0.13063,47,0.76749,18,-0.8024,31,0.11417,25,-0.2500,36,0.33940,15,-0.9753,37,0.37632,38,0.44590,26,-0.1929
ENSG00000078596,ITM2A,1195,5.05219,93,-0.5382,41,-1.8649,36,-1.9558,53,-1.3771,36,-1.9689,28,-2.2947,44,-1.6492,0,-10.369,9,-4.0182
ENSG00000198157,HMGN5,77,1.98140,69,1.77786,24,0.03049,7,-1.7282,24,-0.0030,16,-0.6557,21,-0.2016,19,-0.3285,0,-7.9319,3,-3.0870
ENSG00000131171,SH3BGRL,305,1.63269,149,0.41038,78,-0.6547,60,-1.0098,95,-0.2947,145,0.36192,168,0.59855,50,-1.2720,111,-0.0626,73,-0.7630
ENSG00000155008,APOOL,0,-5.7629,18,-0.0689,15,-0.3965,17,-0.1954,12,-0.6709,26,0.45377,24,0.34188,26,0.46659,27,0.53526,25,0.47112
ENSG00000147180,ZNF711,0,-6.7725,14,-1.5095,21,-1.0063,28,-0.4913,63,0.77851,29,-0.4756,65,0.80948,40,0.05290,72,0.97926,58,0.69884
ENSG00000188419,CHM,0,-6.7089,5,-2.8746,25,-0.6654,29,-0.3879,19,-0.9907,34,-0.1220,65,0.89403,75,1.13858,50,0.47766,60,0.85349
ENSG00000126733,DACH2,0,-6.0548,0,-8.2774,12,-1.0626,16,-0.6056,33,0.53694,32,0.45940,3,-2.7486,25,0.12127,42,0.91522,54,1.59888
ENSG00000186310,NAP1L3,50,-2.2998,47,-2.3875,130,-0.9360,302,0.43722,274,0.27937,139,-0.7719,527,1.37722,484,1.22576,93,-1.3750,290,0.41394
ENSG00000179083,FAM133A,0,-5.4193,10,-0.6590,16,0.07299,21,0.54595,22,0.62362,12,-0.3794,18,0.29599,26,0.84411,16,0.11082,12,-0.3679
ENSG00000165194,PCDH19,0,-7.3645,1,-5.9613,36,-0.7986,102,0.88566,11,-2.4893,67,0.19898,65,0.14201,74,0.35572,94,0.74073,111,1.19033
ENSG00000126950,TMEM35A,0,-7.0310,7,-2.8412,39,-0.3092,73,0.71767,12,-1.9891,66,0.53860,59,0.35503,129,1.70351,25,-0.9577,57,0.33437
ENSG00000102385,DRP2,0,-6.0344,0,-5.9805,26,0.18127,26,0.19140,11,-1.1234,21,-0.1330,25,0.11796,51,1.26925,12,-0.9783,40,1.01630
ENSG00000241343,RPL36A,2130,2.40225,1269,1.39943,465,-0.2762,194,-1.5762,224,-1.3579,429,-0.3763,355,-0.6671,177,-1.7114,490,-0.1710,180,-1.7783
ENSG00000126945,HNRNPH2,153,-0.0329,55,-1.5819,113,-0.5356,237,0.67544,134,-0.2319,118,-0.4255,216,0.52328,118,-0.4352,110,-0.5321,251,0.87200
ENSG00000196440,ARMCX4,12,-1.1044,13,-1.0327,20,-0.4434,22,-0.2057,73,1.75451,19,-0.4255,31,0.30711,13,-0.9777,16,-0.7140,34,0.49377
ENSG00000126947,ARMCX1,48,-0.4287,17,-1.9821,48,-0.4700,102,0.75250,51,-0.3466,57,-0.1668,68,0.10345,159,1.51935,35,-0.9015,66,0.04971
ENSG00000198960,ARMCX6,0,-5.3213,17,0.30534,17,0.36838,23,0.78560,43,1.88474,20,0.57035,11,-0.4194,5,-1.4519,0,-7.1717,7,-1.0274
ENSG00000102401,ARMCX3,22,-1.5415,62,0.01149,61,-0.0149,75,0.31826,81,0.45026,66,0.13020,82,0.46579,74,0.29077,35,-0.8573,58,-0.0882
ENSG00000184867,ARMCX2,65,0.05128,23,-1.5043,36,-0.9227,127,1.14814,61,-0.0413,35,-0.8884,76,0.29107,69,0.14118,35,-0.9074,96,0.76995
ENSG00000166432,ZMAT1,71,2.20737,26,0.45079,13,-0.6235,15,-0.3627,29,0.63196,13,-0.6643,8,-1.3337,22,0.16505,0,-7.6460,12,-0.7338
ENSG00000184905,TCEAL2,59,-1.4639,67,-1.2686,131,-0.2907,121,-0.3834,127,-0.3054,145,-0.1031,210,0.48344,198,0.38993,194,0.35095,239,0.78579
ENSG00000204071,TCEAL6,0,-6.8205,7,-2.4765,31,-0.4140,23,-0.8487,15,-1.5068,52,0.39878,64,0.74432,36,-0.1845,128,1.97372,48,0.29637
ENSG00000184515,BEX5,67,-1.2626,18,-3.1829,109,-0.5703,151,-0.0211,147,-0.0623,159,0.05624,223,0.60469,151,-0.0210,265,0.89272,219,0.64403
ENSG00000125962,ARMCX5,0,-5.7034,16,-0.1813,11,-0.7830,42,1.33465,30,0.78974,9,-1.0012,21,0.20205,11,-0.7375,0,-4.7910,34,1.13021
ENSG00000198932,GPRASP1,28,-2.8708,39,-2.4145,147,-0.4754,325,0.83033,225,0.22797,105,-0.9397,219,0.18767,309,0.74927,210,0.12232,290,0.72271
ENSG00000158301,GPRASP2,13,-3.0668,12,-3.1764,65,-0.7580,118,0.22716,120,0.24754,69,-0.6066,156,0.67484,182,0.92865,91,-0.1901,170,0.92751
ENSG00000133169,BEX1,36,-3.6628,112,-2.0391,223,-1.0847,190,-1.2513,345,-0.3505,379,-0.2047,612,0.55888,330,-0.4186,1485,2.14052,624,0.66436
ENSG00000102409,BEX4,96,-1.6333,156,-0.9050,168,-0.8522,261,-0.1147,206,-0.4766,298,0.09638,387,0.51206,407,0.59515,387,0.51291,417,0.71998
ENSG00000180964,TCEAL8,70,0.80010,70,0.79747,28,-0.6973,23,-0.9376,28,-0.6585,67,0.72288,51,0.28970,54,0.37337,7,-2.5486,43,-0.0049
ENSG00000204065,TCEAL5,0,-7.3713,24,-1.3482,42,-0.5590,94,0.73567,89,0.65404,44,-0.4648,51,-0.2190,87,0.60963,40,-0.6063,99,0.93361
ENSG00000133134,BEX2,7,-5.3066,71,-2.1211,171,-0.8740,325,0.17912,280,-0.0574,315,0.12894,347,0.28527,343,0.26323,527,0.97098,462,0.85323
ENSG00000182916,TCEAL7,10,-2.7686,157,1.39749,45,-0.6794,49,-0.4938,61,-0.1554,111,0.79777,54,-0.3294,66,-0.0233,53,-0.3611,79,0.27045
ENSG00000185222,TCEAL9,89,1.10129,65,0.56996,38,-0.3089,54,0.26256,83,0.97170,41,-0.1510,49,0.11418,33,-0.4662,0,-8.8345,28,-0.8155
ENSG00000166681,BEX3,218,-1.2131,297,-0.7498,351,-0.5347,311,-0.6770,375,-0.3924,655,0.48873,711,0.62273,619,0.39747,616,0.38933,642,0.51132
ENSG00000133142,TCEAL4,114,-0.6559,187,0.11223,141,-0.3583,176,0.01353,146,-0.2761,148,-0.2540,265,0.67852,238,0.49754,197,0.19716,168,-0.0579
ENSG00000196507,TCEAL3,50,-1.0149,171,0.90778,92,-0.0885,62,-0.6958,76,-0.3752,93,-0.0646,125,0.39537,104,0.10446,155,0.74560,74,-0.4694
ENSG00000172465,TCEAL1,1,-5.6358,42,-0.9297,62,-0.3772,80,0.03493,89,0.20632,64,-0.3043,80,0.03422,101,0.41111,137,0.90809,109,0.59288
ENSG00000123562,MORF4L2,112,-1.4829,140,-1.1421,221,-0.4927,303,0.03502,212,-0.5191,295,-0.0023,474,0.75949,349,0.26077,331,0.17760,447,0.74927
ENSG00000123560,PLP1,35,-5.8478,19582,6.28102,498,-2.1001,446,-2.1569,563,-1.8144,95,-4.4103,159,-3.6632,223,-3.1731,18,-6.7417,116,-4.2499
ENSG00000123570,RAB9B,0,-6.0988,4,-2.4320,21,-0.2777,38,0.70469,38,0.71645,19,-0.3999,39,0.76009,24,0.00992,9,-1.4638,39,0.87119
ENSG00000123575,FAM199X,0,-7.7315,40,-1.0005,76,-0.0093,160,1.21226,72,-0.0961,80,0.08256,80,0.08277,111,0.60088,43,-0.8780,89,0.26752
ENSG00000157502,PWWP3B,0,-5.4633,6,-1.4753,10,-0.6252,38,1.45747,9,-0.8535,18,0.25256,2,-2.9044,8,-0.9683,17,0.13639,34,1.48468
ENSG00000147224,PRPS1,41,-1.3691,35,-1.6161,61,-0.8288,139,0.50807,184,0.97109,47,-1.1519,162,0.75628,132,0.42688,55,-0.9284,148,0.68532
ENSG00000157514,TSC22D3,379,2.17024,58,-0.9499,58,-1.0372,98,-0.1523,31,-1.8884,92,-0.2495,138,0.37843,172,0.74397,79,-0.5001,70,-0.7381
ENSG00000101843,PSMD10,0,-7.5660,79,0.24329,43,-0.7511,87,0.38493,46,-0.6013,66,-0.0329,88,0.40452,137,1.14201,67,-0.0184,80,0.27672
ENSG00000068366,ACSL4,25,-2.1017,29,-1.8970,68,-0.6589,184,0.96741,104,0.03753,82,-0.3256,61,-0.7720,115,0.20307,104,0.04986,187,1.15281
ENSG00000101938,CHRDL1,0,-6.2554,1,-4.8695,18,-0.7035,5,-2.5472,6,-2.1679,112,2.50338,71,1.60396,43,0.75056,25,-0.1427,14,-1.0914
ENSG00000077264,PAK3,0,-8.9633,24,-3.0298,174,-0.0703,311,0.87577,255,0.54232,118,-0.6610,219,0.30055,142,-0.3814,236,0.41983,262,0.66057
ENSG00000101901,ALG13,60,1.92020,40,1.18899,12,-0.7529,10,-0.9054,23,0.30978,14,-0.4922,4,-2.1782,10,-1.0249,6,-1.5944,19,-0.0038
ENSG00000126016,AMOT,0,-6.0490,19,-0.3521,30,0.44828,12,-0.9668,17,-0.4634,71,1.86764,12,-0.9654,23,-0.0485,20,-0.2667,23,0.00157
ENSG00000130224,LRCH2,40,1.29152,5,-1.7407,8,-1.3015,21,0.21127,25,0.49326,24,0.46458,28,0.66525,17,-0.0973,1,-3.3822,20,0.16674
ENSG00000102024,PLS3,184,1.52958,104,0.55358,37,-1.1175,65,-0.1956,37,-1.0486,63,-0.2386,175,1.44077,70,-0.0619,39,-0.9653,35,-1.1962
ENSG00000131725,WDR44,0,-5.7915,25,0.37773,17,-0.1992,18,-0.1104,30,0.68822,24,0.30078,29,0.59615,19,-0.0215,7,-1.4538,24,0.34951
ENSG00000174460,ZCCHC12,0,-7.7311,11,-2.8090,47,-0.8065,73,-0.0684,57,-0.4542,85,0.16765,197,1.58870,68,-0.1849,105,0.50885,113,0.70743
ENSG00000101856,PGRMC1,206,-0.9921,253,-0.6818,218,-0.9767,636,0.77335,373,-0.0855,295,-0.4479,487,0.33573,330,-0.2757,423,0.11055,644,0.90446
ENSG00000005022,SLC25A5,140,0.36817,104,-0.1024,86,-0.4214,26,-2.1522,34,-1.7618,304,1.70345,157,0.55514,96,-0.2162,117,0.08363,89,-0.3687
ENSG00000018610,CXorf56,40,0.45560,5,-2.4807,19,-0.7180,44,0.61574,32,0.12780,26,-0.1994,36,0.30379,15,-1.0486,31,0.07776,44,0.72302
ENSG00000077721,UBE2A,31,-0.3605,29,-0.4439,27,-0.6365,33,-0.2542,27,-0.5852,45,0.21397,31,-0.3570,50,0.40161,38,-0.0541,66,0.95870
ENSG00000186416,NKRF,0,-6.3212,9,-1.7510,14,-1.1374,19,-0.5772,16,-0.8353,20,-0.5656,61,1.25375,38,0.44572,78,1.69793,36,0.40477
ENSG00000125354,SEPTIN6,52,0.68741,0,-6.3413,24,-0.5413,54,0.73271,23,-0.6052,10,-1.7702,72,1.23895,112,2.05015,0,-8.3773,17,-1.0822
ENSG00000198918,RPL39,3166,2.62022,1478,1.14569,605,-0.3318,254,-1.6147,373,-1.0416,679,-0.1240,426,-0.8411,341,-1.1749,401,-0.9341,248,-1.7438
ENSG00000125351,UPF3B,0,-5.8886,23,0.12937,23,0.13890,16,-0.4420,16,-0.4127,12,-0.7713,40,1.04733,23,0.16018,15,-0.4896,30,0.65223
ENSG00000125356,NDUFA1,476,0.88924,266,-0.0542,199,-0.5417,138,-1.0620,118,-1.2852,397,0.58824,294,0.10474,303,0.15333,502,0.97846,204,-0.5002
ENSG00000101882,NKAP,0,-5.9109,28,0.45688,23,0.14545,25,0.23934,27,0.34871,19,-0.1577,45,1.21108,14,-0.6283,20,-0.1220,16,-0.5002
ENSG00000177485,ZBTB33,0,-5.9297,13,-0.8050,16,-0.5059,11,-0.9369,30,0.53338,45,1.19481,21,-0.0101,38,0.91875,15,-0.5405,26,0.35294
ENSG00000005893,LAMP2,115,-0.1025,857,3.92498,47,-1.5493,38,-1.7600,29,-2.1366,147,0.28595,50,-1.3489,49,-1.3831,22,-2.5605,35,-1.9720
ENSG00000158290,CUL4B,0,-7.2945,39,-0.5659,49,-0.2332,135,1.44899,83,0.61556,33,-0.8335,55,-0.0202,59,0.07579,19,-1.6029,77,0.56038
ENSG00000232119,MCTS1,14,-2.4167,43,-0.7921,51,-0.5734,87,0.30935,152,1.23490,72,0.01355,69,-0.0471,70,-0.0266,58,-0.3086,95,0.51404
ENSG00000125675,GRIA3,1,-7.1274,45,-2.0551,98,-0.9780,313,0.91400,355,1.13041,89,-1.0639,158,-0.1831,188,0.08515,131,-0.4750,330,1.15671
ENSG00000125676,THOC2,52,0.34693,92,1.29757,25,-0.8232,46,0.16240,43,0.04949,27,-0.6402,59,0.53967,28,-0.6005,15,-1.5600,44,0.08994
ENSG00000101966,XIAP,0,-7.7580,29,-1.4902,89,0.24714,89,0.21901,81,0.07223,110,0.55057,134,0.88225,68,-0.1967,79,0.02006,81,0.08043
ENSG00000101972,STAG2,78,0.71803,107,1.25344,38,-0.4614,27,-0.9532,21,-1.3053,54,0.13317,75,0.64554,61,0.30945,19,-1.4743,41,-0.3389
ENSG00000009694,TENM1,2,-4.2807,12,-2.0673,41,-0.2412,59,0.32830,118,1.50855,27,-0.8749,66,0.53160,93,1.09314,21,-1.2225,45,-0.0904
ENSG00000102038,SMARCA1,31,-0.3435,24,-0.7123,26,-0.6248,30,-0.3886,53,0.51686,44,0.19223,33,-0.2298,40,0.04688,25,-0.6414,65,0.95063
ENSG00000122126,OCRL,0,-7.5450,9,-2.9630,50,-0.4911,120,0.93941,88,0.43132,65,-0.0494,113,0.84669,80,0.28307,14,-2.2861,107,0.86200
ENSG00000171388,APLN,7,-0.8703,51,2.34228,20,0.69785,9,-0.4823,10,-0.4321,10,-0.4471,12,-0.1760,6,-1.2337,0,-7.0853,7,-0.9631
ENSG00000188706,ZDHHC9,21,-0.8720,222,3.43184,11,-1.8733,38,0.05945,21,-0.8516,17,-1.1462,27,-0.4586,21,-0.8289,2,-3.7734,25,-0.6304
ENSG00000102078,SLC25A14,0,-6.2238,9,-1.5758,15,-0.9217,30,0.19805,25,-0.1029,28,0.07464,42,0.73581,25,-0.0788,30,0.18691,50,1.16303
ENSG00000134597,RBMX2,0,-5.9001,27,0.40053,21,0.01521,18,-0.2566,23,0.13931,14,-0.6695,27,0.37253,52,1.47946,2,-3.2167,24,0.23181
ENSG00000123728,RAP2C,0,-5.4254,15,0.01625,11,-0.5568,23,0.65245,15,-0.0136,16,0.11661,32,1.23918,16,0.04799,1,-3.3642,21,0.54012
ENSG00000156531,PHF6,0,-6.3818,25,-0.2452,27,-0.1656,31,0.05885,20,-0.5863,24,-0.3218,56,1.03740,42,0.53422,12,-1.3442,46,0.78889
ENSG00000165704,HPRT1,0,-8.5395,6,-4.5015,96,-0.5630,210,0.72466,116,-0.2284,110,-0.3109,155,0.23213,105,-0.3755,283,1.23166,215,0.87038
ENSG00000156504,FAM122B,24,-0.5134,27,-0.3086,30,-0.1958,17,-1.0340,15,-1.2057,29,-0.2461,24,-0.5210,11,-1.6235,91,1.66432,53,0.80951
ENSG00000134590,RTL8C,182,-1.2067,250,-0.7279,316,-0.3976,313,-0.3818,296,-0.4709,454,0.19989,419,0.07350,435,0.12972,582,0.60024,620,0.79825
ENSG00000203950,RTL8A,141,0.96727,57,-0.4903,47,-0.8242,56,-0.5177,36,-1.1553,119,0.68348,87,0.18304,68,-0.1986,108,0.52950,83,0.11005
ENSG00000196972,SMIM10L2B,0,-7.7164,3,-4.6424,66,-0.2141,186,1.50249,96,0.38116,61,-0.3277,60,-0.3649,138,0.97588,31,-1.3450,99,0.48328
ENSG00000178947,SMIM10L2A,0,-7.9868,3,-4.6602,96,0.08550,195,1.25518,97,0.10564,92,0.01170,116,0.38643,76,-0.2722,61,-0.6251,130,0.64117
ENSG00000169446,MMGT1,0,-5.4549,13,-0.2389,15,-0.0273,27,0.92036,15,-0.0514,16,0.10486,34,1.26081,18,0.22914,5,-1.6288,13,-0.2716
ENSG00000198689,SLC9A6,0,-8.8558,39,-2.1788,102,-0.8078,277,0.82210,217,0.41696,149,-0.1777,207,0.34458,165,-0.0167,95,-0.8670,324,1.25477
ENSG00000022267,FHL1,356,1.34969,46,-1.8645,107,-0.6506,55,-1.5898,48,-1.7817,204,0.40986,226,0.58100,190,0.30007,303,1.06893,124,-0.4059
ENSG00000102241,HTATSF1,18,-2.1971,89,0.24075,61,-0.3868,65,-0.2578,88,0.21637,60,-0.3909,64,-0.2704,94,0.31382,111,0.59082,105,0.56099
ENSG00000129675,ARHGEF6,55,1.47283,21,-0.1229,26,0.22728,15,-0.6284,3,-2.6308,34,0.66647,14,-0.6728,48,1.21074,5,-2.1392,12,-1.0579
ENSG00000147274,RBMX,160,1.33492,90,0.36626,55,-0.4302,36,-1.0454,63,-0.2004,77,0.11404,61,-0.2533,72,0.00687,81,0.20584,53,-0.4883
ENSG00000129682,FGF13,0,-7.8890,2,-5.2734,80,-0.1072,85,0.00076,117,0.50220,67,-0.3686,185,1.28149,87,0.02803,171,1.14235,74,-0.2438
ENSG00000101977,MCF2,0,-5.6668,2,-2.7916,8,-1.3001,27,0.67680,31,0.89033,13,-0.4965,27,0.66778,23,0.41332,7,-1.2936,33,1.15788
ENSG00000203930,LINC00632,404,1.02325,133,-0.7463,474,1.53125,197,-0.1421,156,-0.5002,63,-1.8625,185,-0.2410,142,-0.6414,93,-1.2736,133,-0.8052
ENSG00000182195,LDOC1,153,0.46997,50,-1.2328,68,-0.8527,84,-0.4739,110,-0.0447,108,-0.0736,161,0.55185,154,0.48807,145,0.38243,131,0.25470
ENSG00000179542,SLITRK4,19,-2.5743,4,-4.6977,98,-0.1398,141,0.45330,92,-0.2239,65,-0.7504,116,0.13769,153,0.59153,109,0.04148,189,1.07683
ENSG00000185985,SLITRK2,0,-6.2480,39,0.02465,32,-0.3264,10,-1.9922,21,-0.9482,98,1.55640,20,-1.0087,35,-0.1387,95,1.48564,41,0.09352
ENSG00000102081,FMR1,31,-1.0268,50,-0.3167,72,0.27898,68,0.15706,44,-0.5253,36,-0.8093,67,0.12040,87,0.55423,31,-1.0378,90,0.68352
ENSG00000155966,AFF2,0,-5.5255,1,-3.8295,18,0.22915,24,0.64720,6,-1.3893,19,0.27210,18,0.13885,44,1.64323,0,-4.7076,22,0.57102
ENSG00000010404,IDS,255,-2.7983,337,-2.3914,1840,0.18798,1573,-0.0776,1945,0.25815,1689,0.03367,2056,0.34688,1621,-0.0303,2584,0.72016,2047,0.37870
ENSG00000269556,TMEM185A,0,-4.5319,9,-1.1087,16,-0.3216,12,-0.7606,23,0.26800,17,-0.1964,15,-0.3383,28,0.57515,43,1.31637,26,0.52614
ENSG00000013619,MAMLD1,36,0.97292,2,-3.0749,12,-0.8045,12,-0.7346,10,-1.0855,32,0.76053,2,-3.0167,3,-2.8496,40,1.13799,38,1.22483
ENSG00000063601,MTMR1,0,-6.6508,13,-1.5179,30,-0.3202,39,0.12560,24,-0.5881,43,0.29050,50,0.51412,48,0.47057,59,0.78612,48,0.50124
ENSG00000102181,CD99L2,110,-0.4746,64,-1.2855,118,-0.4034,218,0.60351,105,-0.5417,113,-0.4429,179,0.27897,264,0.91779,109,-0.4868,199,0.50963
ENSG00000029993,HMGB3,0,-6.3874,11,-1.5310,27,-0.1796,40,0.45436,9,-1.7795,46,0.70498,50,0.84596,57,1.05306,10,-1.6137,40,0.53524
ENSG00000160131,VMA21,0,-8.1259,53,-0.9687,83,-0.3285,151,0.65999,97,-0.0566,97,-0.0588,145,0.59340,177,0.92054,61,-0.7546,128,0.43719
ENSG00000130032,PRRG3,0,-6.3621,11,-1.5067,21,-0.5092,30,0.02082,46,0.70534,41,0.52777,34,0.23294,42,0.56067,6,-2.3547,50,0.98112
ENSG00000011677,GABRA3,16,-1.7772,8,-2.7085,29,-0.9761,54,0.02561,84,0.72756,43,-0.3169,34,-0.6891,55,0.04782,149,1.72460,69,0.44764
ENSG00000147400,CETN2,69,-0.2592,34,-1.3248,60,-0.4980,90,0.14953,103,0.37179,90,0.16405,83,0.02450,87,0.11155,135,0.81482,83,0.02519
ENSG00000198883,PNMA5,0,-6.1658,0,-5.7800,13,-1.0441,33,0.40224,41,0.74471,29,0.21548,5,-2.2923,18,-0.5650,27,0.11688,63,1.78431
ENSG00000183837,PNMA3,0,-7.5967,2,-5.0362,56,-0.3520,134,1.07591,70,0.01655,33,-1.1412,64,-0.1328,127,0.97370,62,-0.1818,115,0.91927
ENSG00000235961,PNMA6A,0,-6.9842,9,-2.3547,40,-0.2169,50,0.17201,18,-1.3804,24,-0.9602,88,1.08942,77,0.85560,46,0.01127,75,0.93378
ENSG00000225110,PNMA6F,0,-5.9412,0,-8.1656,17,-0.4216,67,1.90166,46,1.22034,0,-4.7941,17,-0.3318,21,-0.0350,10,-1.0892,32,0.71259
ENSG00000213397,HAUS7,0,-5.2764,14,0.06248,16,0.30571,29,1.21854,13,-0.0649,8,-0.7230,6,-1.2364,20,0.63294,0,-7.1268,20,0.69527
ENSG00000182492,BGN,1000,5.73347,49,-1.0991,24,-2.2310,18,-2.5645,10,-3.3229,22,-2.2341,6,-4.1034,34,-1.6106,0,-9.9711,7,-3.9927
ENSG00000067842,ATP2B3,0,-7.1900,6,-3.2104,39,-0.4855,60,0.22314,42,-0.3466,43,-0.2939,40,-0.3944,32,-0.7545,103,1.09974,112,1.45472
ENSG00000262919,CCNQ,0,-6.1368,22,-0.1646,22,-0.2370,44,0.89861,24,-0.0589,31,0.36001,21,-0.2392,15,-0.7459,31,0.34968,33,0.51443
ENSG00000130822,PNCK,9,-4.1366,8,-4.4073,114,-0.5424,122,-0.3904,94,-0.7870,185,0.26080,130,-0.2975,180,0.21388,451,1.78641,240,0.76562
ENSG00000130821,SLC6A8,0,-7.5812,176,1.57265,74,0.12949,43,-0.7265,67,-0.0480,63,-0.1289,89,0.41835,56,-0.3058,35,-1.0168,73,0.11149
ENSG00000185825,BCAP31,332,1.15595,103,-0.7233,121,-0.5078,152,-0.1150,159,-0.0443,135,-0.3046,136,-0.2877,188,0.21212,148,-0.1610,186,0.22309
ENSG00000067829,IDH3G,17,-2.2448,47,-0.7458,74,-0.0534,98,0.38904,101,0.44662,69,-0.1561,40,-0.9706,79,0.04943,78,0.03665,120,0.81671
ENSG00000180879,SSR4,460,2.54326,211,1.05530,71,-0.7376,31,-1.9065,40,-1.5244,93,-0.2700,59,-0.9692,34,-1.7795,146,0.45028,54,-1.1521
ENSG00000067840,PDZD4,54,-2.1281,52,-2.1757,284,0.42615,226,0.01988,370,0.81906,198,-0.1836,232,0.05922,305,0.49863,267,0.28442,203,-0.1654
ENSG00000198910,L1CAM,0,-7.5864,4,-3.9769,38,-0.9929,65,-0.0949,57,-0.2854,48,-0.5710,105,0.67171,109,0.73997,114,0.81507,125,1.10468
ENSG00000089820,ARHGAP4,15,-0.1706,0,-7.8437,10,-0.9051,1,-3.8471,3,-2.5801,44,1.52190,18,0.07263,25,0.60222,56,1.97568,13,-0.4437
ENSG00000102030,NAA10,154,1.99407,42,-0.1998,25,-1.0443,33,-0.5456,35,-0.4849,64,0.47146,32,-0.6353,23,-1.0951,64,0.46199,38,-0.3772
ENSG00000172534,HCFC1,59,0.06758,31,-0.9163,50,-0.2189,48,-0.2670,69,0.30048,58,0.03986,89,0.71686,70,0.33666,30,-0.9715,64,0.19933
ENSG00000184216,IRAK1,0,-5.7566,23,0.28786,23,0.34257,33,0.87907,13,-0.5243,14,-0.4717,21,0.15778,27,0.57671,12,-0.6361,19,-0.0156
ENSG00000169057,MECP2,2,-4.6129,46,-0.0820,57,0.29453,72,0.63838,68,0.54856,54,0.16763,58,0.30611,56,0.24689,19,-1.4318,45,-0.1220
ENSG00000196924,FLNA,1541,6.07235,26,-2.5943,21,-3.0041,28,-2.4930,46,-1.7757,39,-2.0068,8,-4.3024,18,-3.0978,1,-6.4389,19,-3.1976
ENSG00000102119,EMD,93,1.07751,29,-0.7520,27,-0.9519,57,0.29420,73,0.67086,31,-0.6612,70,0.60283,49,0.05286,8,-2.5527,55,0.23264
ENSG00000147403,RPL10,4493,3.01906,1757,1.13047,535,-0.8307,293,-1.6714,401,-1.2040,641,-0.4959,546,-0.7411,395,-1.2293,388,-1.2565,300,-1.7310
ENSG00000013563,DNASE1L1,0,-5.3094,6,-1.2250,15,0.15348,11,-0.2958,31,1.31190,12,-0.2301,11,-0.3819,28,1.13465,2,-2.4048,17,0.36490
ENSG00000071553,ATP6AP1,241,0.50193,98,-0.8909,109,-0.7916,134,-0.4171,155,-0.1971,163,-0.1182,133,-0.4327,164,-0.1108,244,0.52293,279,0.84913
ENSG00000203879,GDI1,196,-1.9860,353,-1.1078,571,-0.4108,1033,0.56064,1075,0.62675,556,-0.4187,859,0.26245,805,0.15977,399,-0.9254,1158,0.85116
ENSG00000071859,FAM50A,98,0.91996,86,0.70827,38,-0.6058,67,0.30581,56,0.02568,68,0.32121,19,-1.5667,80,0.58233,13,-2.1716,50,-0.1728
